"replayed","replay","přehrát","přehrát","pf"," If a measuring device is present at a scene of great mental stress — and at the right time in the cycle according to which the electrical disturbances created by the event pass by the spot again, then the whole scene might be replayed, albeit in decayed form ... ”"," Pokud do dějiště velkého duševního vypětí umístíme měřící zařízení ve správný okamžik cyklu, tedy ve chvíli, kdy elektrické poruchy tou událostí vyvolané opět kolem dotyčného místa probíhají, dá se celý výjev znovu přehrát, i když nepřesně ... """
"believe","believe","myslím","myslet","impf"," The signal emitted will be weak, but strong enough to cover the estate, should, for example, Serge be experimenting with his wireless set, as I believe his wont is these days ... ”"," Signál, který vyšle, bude sice slabý, ale dost silný na to, aby pokryl celé panství, pokud bude například Serge konat pokusy se svou bezdrátovou soupravou, jak je myslím v těchto dnech jeho zvykem."
"makes","make","udělal","udělat","pf"," Serge makes the frotting motion that the man from the Ministry of Finance made in the Savoy Palace."," Serge zopakuje pohyb, který udělal ten člověk z ministerstva financí v hotelu Savoy - jako by něco otíral."
"made","make","udělal","udělat","pf"," Serge makes the frotting motion that the man from the Ministry of Finance made in the Savoy Palace."," Serge zopakuje pohyb, který udělal ten člověk z ministerstva financí v hotelu Savoy - jako by něco otíral."
"runs","run","provozuje","provozovat","impf"," The Feldwebel runs a bridge club composed mainly of his prisoners, jovially telling them they ’ d better not escape as it would break the fours up."," Feldvébl provozuje bridžový klub složený většinou ze zajatců, kterým rozšafně vykládá, že by radši neměli utíkat, jinak úplně rozloží družstva."
"runs","run","utíkat","utíkat","impf"," The Feldwebel runs a bridge club composed mainly of his prisoners, jovially telling them they ’ d better not escape as it would break the fours up."," Feldvébl provozuje bridžový klub složený většinou ze zajatců, kterým rozšafně vykládá, že by radši neměli utíkat, jinak úplně rozloží družstva."
"opens","open","otevře","otevřít","pf"," Serge opens his eyes now, and finds that the gauzy crêpe that ’ s furred his vision for so long is gone — completely gone, like a burst bubble or disintegrated membrane."," Serge otevře oči a zjistí, že ten gázový závoj, který mu tak dlouho halil zrak, je pryč - úplně pryč, jako když praskne bublina nebo se roztrhne blána."
"finds","find","zjistí","zjistit","pf"," Serge opens his eyes now, and finds that the gauzy crêpe that ’ s furred his vision for so long is gone — completely gone, like a burst bubble or disintegrated membrane."," Serge otevře oči a zjistí, že ten gázový závoj, který mu tak dlouho halil zrak, je pryč - úplně pryč, jako když praskne bublina nebo se roztrhne blána."
"lets","let","nechá","nechat","pf"," He lets the sequence run through several times, then brings it to a halt with a decapitating slice."," Carrefax nechá sled zvuků proběhnout několikrát dokolečka a pak jej úsečným, katovským švihem ruky utne."
"singles","single","Vybere","vybrat","pf"," He singles out a boy with freckles and, pinching his own ear between his fingers, draws from the boy the utterance :"," Vybere pihatého chlapce, špičkami prstů sevře vlastní lalůček a tím z chlapce vyloudí tento projev :"
"draws","draw","Vybere","vybrat","pf"," He singles out a boy with freckles and, pinching his own ear between his fingers, draws from the boy the utterance :"," Vybere pihatého chlapce, špičkami prstů sevře vlastní lalůček a tím z chlapce vyloudí tento projev :"
"holds","hold","přidrží","přidržet","pf"," Serge knocks his glass back hurriedly and follows his father out into the Mosaic Garden, where he holds the device out in front of him and, pointing to its face, announces :"," Serge do sebe spěšně otočí skleničku a vydá se za otcem do mozaikové zahrady, kde otec přidrží přístroj před sebou, ukáže na číselník a oznámí :"
"pointing","point","ukáže","ukázat","pf"," Serge knocks his glass back hurriedly and follows his father out into the Mosaic Garden, where he holds the device out in front of him and, pointing to its face, announces :"," Serge do sebe spěšně otočí skleničku a vydá se za otcem do mozaikové zahrady, kde otec přidrží přístroj před sebou, ukáže na číselník a oznámí :"
"announces","announce","oznámí","oznámit","pf"," Serge knocks his glass back hurriedly and follows his father out into the Mosaic Garden, where he holds the device out in front of him and, pointing to its face, announces :"," Serge do sebe spěšně otočí skleničku a vydá se za otcem do mozaikové zahrady, kde otec přidrží přístroj před sebou, ukáže na číselník a oznámí :"
"Increasing","increase","Stoupá","stoupat","impf"," “ Increasing."," "" Stoupá to."
"tries","try","snaží","snažit","impf"," Serge tries to ask Sophie how she can make her hair stand up like that, but finds that his words, instead of travelling out into the air, push back into his mouth and on towards his stomach."," Serge se snaží Sophie zeptat, jak se jí povedlo takhle naježit vlasy, ale zjistí, že místo aby jeho slova putovala vzduchem od něj, tlačí se mu zpátky do úst a směrem do žaludku."
"push","push","snaží","snažit","impf"," Serge tries to ask Sophie how she can make her hair stand up like that, but finds that his words, instead of travelling out into the air, push back into his mouth and on towards his stomach."," Serge se snaží Sophie zeptat, jak se jí povedlo takhle naježit vlasy, ale zjistí, že místo aby jeho slova putovala vzduchem od něj, tlačí se mu zpátky do úst a směrem do žaludku."
"ask","ask","zeptat","zeptat","pf"," Serge tries to ask Sophie how she can make her hair stand up like that, but finds that his words, instead of travelling out into the air, push back into his mouth and on towards his stomach."," Serge se snaží Sophie zeptat, jak se jí povedlo takhle naježit vlasy, ale zjistí, že místo aby jeho slova putovala vzduchem od něj, tlačí se mu zpátky do úst a směrem do žaludku."
"finds","find","zjistí","zjistit","pf"," Serge tries to ask Sophie how she can make her hair stand up like that, but finds that his words, instead of travelling out into the air, push back into his mouth and on towards his stomach."," Serge se snaží Sophie zeptat, jak se jí povedlo takhle naježit vlasy, ale zjistí, že místo aby jeho slova putovala vzduchem od něj, tlačí se mu zpátky do úst a směrem do žaludku."
"push","push","tlačí","tlačit","impf"," Serge tries to ask Sophie how she can make her hair stand up like that, but finds that his words, instead of travelling out into the air, push back into his mouth and on towards his stomach."," Serge se snaží Sophie zeptat, jak se jí povedlo takhle naježit vlasy, ale zjistí, že místo aby jeho slova putovala vzduchem od něj, tlačí se mu zpátky do úst a směrem do žaludku."
"missing","miss","chybí","chybit","pf"," There ’ s broken masonry along the Rue des Soeurs : window recesses and door frames with chunks missing where bars and hinges have been ripped out, façades chipped and crumbled under battery."," Na Rue des Soeurs je zpustošené kamenictví : v otvorech po dveřích a oknech chybí kusy zdivá v místech, kde byly zapuštěné panty a rámy, fasáda je oprýskaná a rozstřílená."
"asks","ask","ptá","ptát","impf"," “ That too? ” Serge asks as they wander past a row of damaged balusters outside the Bourse."," "" Tohle taky? "" ptá se Serge, když procházejí kolem řady poškozených kamenných sloupků v zábradlí před burzou."
"wander","wander","procházejí","procházet","impf"," “ That too? ” Serge asks as they wander past a row of damaged balusters outside the Bourse."," "" Tohle taky? "" ptá se Serge, když procházejí kolem řady poškozených kamenných sloupků v zábradlí před burzou."
"let","let","dovolit","dovolit","pf"," “ We had to let Lacau send one of his men along, ” Macauley explains, buttering his bread."," "" Museli jsme Lacauovi dovolit, aby s ním poslal jednoho ze svých lidí, "" vysvětluje Macauley, zatímco si maže chleba."
"send","send","poslal","poslat","pf"," “ We had to let Lacau send one of his men along, ” Macauley explains, buttering his bread."," "" Museli jsme Lacauovi dovolit, aby s ním poslal jednoho ze svých lidí, "" vysvětluje Macauley, zatímco si maže chleba."
"explains","explain","vysvětluje","vysvětlovat","impf"," “ We had to let Lacau send one of his men along, ” Macauley explains, buttering his bread."," "" Museli jsme Lacauovi dovolit, aby s ním poslal jednoho ze svých lidí, "" vysvětluje Macauley, zatímco si maže chleba."
"asks","ask","zeptá","zeptat","pf"," “ Is that the chemist? ” Serge asks."," "" Toho chemika? "" zeptá se Serge."
"answers","answer","odpoví","odpovědět","pf"," “ No : that ’ s Pacorie, ” Macauley answers."," "" Ne, chemik je Pacorie, "" odpoví Macauley."
"adds","add","dodá","dodat","pf"," “ French are being sneaky as hell of late, ” a red-faced HumInt officer adds, pouring wine for himself and the others."," "" Francouzi jsou v poslední době příšerně záludní, "" dodá brunátný důstojník z HUMINT a nalije víno sobě i ostatním."
"pouring","pour","nalije","nalít","pf"," “ French are being sneaky as hell of late, ” a red-faced HumInt officer adds, pouring wine for himself and the others."," "" Francouzi jsou v poslední době příšerně záludní, "" dodá brunátný důstojník z HUMINT a nalije víno sobě i ostatním."
"wants","want","Chce","chtít","impf"," “ Ferguson wants to see you. ”"," "" Chce s vámi mluvit Ferguson. """
"repeats","repeat","opakuje","opakovat","impf"," “ Independence, ” Ferguson repeats, equally sourly."," "" Nezávislost, "" opakuje Ferguson stejně trpce."
"avoided","avoid","vyhnout","vyhnout","pf"," “ Could have been avoided, if the will had been there."," "" Kdyby k tomu bývala byla vůle, dalo se tomu vyhnout."
"trusted","trust","nevěřil","věřit","impf"," Never trusted Milner, between you and me."," Mezi námi, já Milnerovi nevěřil."
"stares","stare","zírat","zírat","impf"," Serge stares back at him blankly."," Serge na něj zůstane nechápavě zírat."
"reveal","reveal","odhalí","odhalit","pf"," He moves his head back, hoping that the extra surface view created by this action will reveal a switch, branch-line or siding into which one of the trains could be diverted — or, if not, at least a signal further back to warn each of the other ’ s presence."," Serge zakloní hlavu v naději, že tím rozšíří výhled a odhalí nějakou výhybku, vedlejší kolej nebo vlečku, kterou by se jeden z vlaků dal odklonit, a přinejhorším aspoň semafor, který by je navzájem varoval."
"warn","warn","varoval","varovat","impf"," He moves his head back, hoping that the extra surface view created by this action will reveal a switch, branch-line or siding into which one of the trains could be diverted — or, if not, at least a signal further back to warn each of the other ’ s presence."," Serge zakloní hlavu v naději, že tím rozšíří výhled a odhalí nějakou výhybku, vedlejší kolej nebo vlečku, kterou by se jeden z vlaků dal odklonit, a přinejhorším aspoň semafor, který by je navzájem varoval."
"signed","sign","podepsal","podepsat","pf"," “ And even if they did, your man has signed away our rights to anything we turn up! ”"," "" A i kdyby, tak ten váš šéf podepsal, že se vzdáváme práva na všechno, co objevíme! """
