"repeated","repeat","opakoval","opakovat","impf"," "" A week, "" Nate repeated to himself."," "" Týden, "" opakoval si pro sebe Nate."
"want","want","chcete","chtít","impf"," "" You want me to first find the right jungle, then hike into it in search of the right tribe of Indians, then somehow convince them that I 'm a friendly lawyer from the States and they should help me find a woman who probably does n't want to be found to begin with. """," "" Vy po mně chcete, abych napřed našel tu správnou džungli, pak ji celou prolezl a hledal ten správný indiánský kmen, a potom ty lidi nějak přesvědčil, že jsem přátelský advokát ze Států a že by mi měli pomoci najít ženu, která pravděpodobně vůbec nechce být nalezena? """
"find","find","našel","najít","pf"," "" You want me to first find the right jungle, then hike into it in search of the right tribe of Indians, then somehow convince them that I 'm a friendly lawyer from the States and they should help me find a woman who probably does n't want to be found to begin with. """," "" Vy po mně chcete, abych napřed našel tu správnou džungli, pak ji celou prolezl a hledal ten správný indiánský kmen, a potom ty lidi nějak přesvědčil, že jsem přátelský advokát ze Států a že by mi měli pomoci najít ženu, která pravděpodobně vůbec nechce být nalezena? """
"find","find","našel","najít","pf"," "" You want me to first find the right jungle, then hike into it in search of the right tribe of Indians, then somehow convince them that I 'm a friendly lawyer from the States and they should help me find a woman who probably does n't want to be found to begin with. """," "" Vy po mně chcete, abych napřed našel tu správnou džungli, pak ji celou prolezl a hledal ten správný indiánský kmen, a potom ty lidi nějak přesvědčil, že jsem přátelský advokát ze Států a že by mi měli pomoci najít ženu, která pravděpodobně vůbec nechce být nalezena? """
"found","find","našel","najít","pf"," "" You want me to first find the right jungle, then hike into it in search of the right tribe of Indians, then somehow convince them that I 'm a friendly lawyer from the States and they should help me find a woman who probably does n't want to be found to begin with. """," "" Vy po mně chcete, abych napřed našel tu správnou džungli, pak ji celou prolezl a hledal ten správný indiánský kmen, a potom ty lidi nějak přesvědčil, že jsem přátelský advokát ze Států a že by mi měli pomoci najít ženu, která pravděpodobně vůbec nechce být nalezena? """
"want","want","hledal","hledat","impf"," "" You want me to first find the right jungle, then hike into it in search of the right tribe of Indians, then somehow convince them that I 'm a friendly lawyer from the States and they should help me find a woman who probably does n't want to be found to begin with. """," "" Vy po mně chcete, abych napřed našel tu správnou džungli, pak ji celou prolezl a hledal ten správný indiánský kmen, a potom ty lidi nějak přesvědčil, že jsem přátelský advokát ze Států a že by mi měli pomoci najít ženu, která pravděpodobně vůbec nechce být nalezena? """
"want","want","hledal","hledat","impf"," "" You want me to first find the right jungle, then hike into it in search of the right tribe of Indians, then somehow convince them that I 'm a friendly lawyer from the States and they should help me find a woman who probably does n't want to be found to begin with. """," "" Vy po mně chcete, abych napřed našel tu správnou džungli, pak ji celou prolezl a hledal ten správný indiánský kmen, a potom ty lidi nějak přesvědčil, že jsem přátelský advokát ze Států a že by mi měli pomoci najít ženu, která pravděpodobně vůbec nechce být nalezena? """
"convince","convince","přesvědčil","přesvědčit","pf"," "" You want me to first find the right jungle, then hike into it in search of the right tribe of Indians, then somehow convince them that I 'm a friendly lawyer from the States and they should help me find a woman who probably does n't want to be found to begin with. """," "" Vy po mně chcete, abych napřed našel tu správnou džungli, pak ji celou prolezl a hledal ten správný indiánský kmen, a potom ty lidi nějak přesvědčil, že jsem přátelský advokát ze Států a že by mi měli pomoci najít ženu, která pravděpodobně vůbec nechce být nalezena? """
"help","help","pomoci","pomoci","pf"," "" You want me to first find the right jungle, then hike into it in search of the right tribe of Indians, then somehow convince them that I 'm a friendly lawyer from the States and they should help me find a woman who probably does n't want to be found to begin with. """," "" Vy po mně chcete, abych napřed našel tu správnou džungli, pak ji celou prolezl a hledal ten správný indiánský kmen, a potom ty lidi nějak přesvědčil, že jsem přátelský advokát ze Států a že by mi měli pomoci najít ženu, která pravděpodobně vůbec nechce být nalezena? """
"find","find","najít","najít","pf"," "" You want me to first find the right jungle, then hike into it in search of the right tribe of Indians, then somehow convince them that I 'm a friendly lawyer from the States and they should help me find a woman who probably does n't want to be found to begin with. """," "" Vy po mně chcete, abych napřed našel tu správnou džungli, pak ji celou prolezl a hledal ten správný indiánský kmen, a potom ty lidi nějak přesvědčil, že jsem přátelský advokát ze Států a že by mi měli pomoci najít ženu, která pravděpodobně vůbec nechce být nalezena? """
"find","find","najít","najít","pf"," "" You want me to first find the right jungle, then hike into it in search of the right tribe of Indians, then somehow convince them that I 'm a friendly lawyer from the States and they should help me find a woman who probably does n't want to be found to begin with. """," "" Vy po mně chcete, abych napřed našel tu správnou džungli, pak ji celou prolezl a hledal ten správný indiánský kmen, a potom ty lidi nějak přesvědčil, že jsem přátelský advokát ze Států a že by mi měli pomoci najít ženu, která pravděpodobně vůbec nechce být nalezena? """
"found","find","najít","najít","pf"," "" You want me to first find the right jungle, then hike into it in search of the right tribe of Indians, then somehow convince them that I 'm a friendly lawyer from the States and they should help me find a woman who probably does n't want to be found to begin with. """," "" Vy po mně chcete, abych napřed našel tu správnou džungli, pak ji celou prolezl a hledal ten správný indiánský kmen, a potom ty lidi nějak přesvědčil, že jsem přátelský advokát ze Států a že by mi měli pomoci najít ženu, která pravděpodobně vůbec nechce být nalezena? """
"want","want","nechce","chtít","impf"," "" You want me to first find the right jungle, then hike into it in search of the right tribe of Indians, then somehow convince them that I 'm a friendly lawyer from the States and they should help me find a woman who probably does n't want to be found to begin with. """," "" Vy po mně chcete, abych napřed našel tu správnou džungli, pak ji celou prolezl a hledal ten správný indiánský kmen, a potom ty lidi nějak přesvědčil, že jsem přátelský advokát ze Států a že by mi měli pomoci najít ženu, která pravděpodobně vůbec nechce být nalezena? """
"want","want","nechce","chtít","impf"," "" You want me to first find the right jungle, then hike into it in search of the right tribe of Indians, then somehow convince them that I 'm a friendly lawyer from the States and they should help me find a woman who probably does n't want to be found to begin with. """," "" Vy po mně chcete, abych napřed našel tu správnou džungli, pak ji celou prolezl a hledal ten správný indiánský kmen, a potom ty lidi nějak přesvědčil, že jsem přátelský advokát ze Států a že by mi měli pomoci najít ženu, která pravděpodobně vůbec nechce být nalezena? """
"Think","think","Považujte","považovat","impf"," "" Think of it as an adventure. """," "" Považujte to za dobrodružství. """
"keep","keep","držet","držet","impf"," "" Plus, it 'll keep me out of the office, right, Josh?"," "" Kromě toho mne to bude držet mimo kancelář, že, Joshi?"
"showed","show","ukázal","ukázat","pf"," According to his affidavit, also filed in court, he had tracked down Rachel Lane, showed her a copy of the handwritten will, discussed the various legal issues with her, and had somehow managed to become her lawyer."," Podle svého přísežného prohlášení, rovněž předaného soudu, vystopoval Rachel Laneovou, ukázal jí kopii ručně psané poslední vůle, prodiskutoval s ní různé právní záležitosti a nějak zařídil, že se stal jejím právním zástupcem."
"met","meet","setkal","setkat","pf"," "" I met him once, years ago."," "" Před lety jsem se s ním jednou setkal."
"worked","work","nepracoval","pracovat","impf"," Our firm has many lawyers, and I personally never worked on Troy 's business."," V naší firmě je mnoho právníků, ale já sám jsem na Troyových záležitostech nikdy nepracoval."
"spent","spend","strávila","strávit","pf"," He was my earthly father, and I 've spent many hours praying for him, but he was always a stranger. """," Byl sice mým otcem, strávila jsem v modlitbách za něho mnoho hodin, ale vždy to byl pro mne cizí člověk. """
"see","see","viděla","vidět","impf"," "" When did you last see him? """," "" Kdy jste se s ním naposledy viděla? """
"slept","sleep","spali","spát","impf"," At the second settlement, they stopped near the large tree where they 'd slept the first night, back in January."," U druhé vesnice zastavili u velkého stromu, kde tehdy v lednu první noc spali."
"waved","wave","mávala","mávat","impf"," They stepped ashore in the same spot where Rachel had stood when she 'd waved good-bye, just as the dengue was calling."," Vystoupili na břeh přesně v místě, kde stála Rachel a mávala Nateovi na rozloučenou, když ho zasáhla dengue."
"watching","watch","pozoroval","pozorovat","impf"," Nate was watching the village while Jevy was tying off the boat."," Jevy přivazoval člun a Nate pozoroval vesnici."
"inherited","inherit","zdědil","zdědit","pf"," It was one of the very few things he inherited from his father."," Byla to jedna z velmi mála věcí, které zdědil po svém otci."
"read","read","přečíst","přečíst","pf"," He was the only Phelan heir with both the aptitude and the stamina to read all six of the petitions contesting Troy 's will."," Byl jediným Phelanovým dědicem, který měl schopnost i trpělivost přečíst si všech šest žádostí o napadení Troyovy poslední vůle."
