"hand","hand","předat","předat","pf"," The idea seemed to be that he should sit around until Dr. Pearson could take enough time away from his mail and various other chores to hand out a few tasks."," Zřejmě se tady domnívají, že bude trpně vyčkávat, až se doktoru Pearsonovi uráčí předat mu některé ze svých pravomocí a některé své pracovní úkoly."
"missed","miss","minul","minout","pf"," As the intern grabbed and missed, the leg slipped from the operating table and thudded to the floor."," Sekundář sice natáhl ruku, ale minul se, a noha sklouzla z operačního stolu na podlahu."
"slipped","slip","sklouzla","sklouznout","pf"," As the intern grabbed and missed, the leg slipped from the operating table and thudded to the floor."," Sekundář sice natáhl ruku, ale minul se, a noha sklouzla z operačního stolu na podlahu."
"wrap","wrap","zabalila","zabalit","pf"," The circulating nurse moved in, collected the leg, and began to wrap it in gauze and paper."," Pomocná sestra nohu zvedla, zabalila ji do gázy a do papíru."
"avoiding","avoid","vyhýbat","vyhýbat","impf"," McNeil wondered if he were being cowardly in avoiding this responsibility."," McNeil dumal, jestli není zbabělé vyhýbat se vlastní odpovědnosti."
"returned","return","vrátil","vrátit","pf"," Seddons had returned from the phone."," Seddons se vrátil od telefonu :"
"coming","come","Přijde","přijít","pf"," "" He 's coming across now. """," Přijde hned. """
"waited","wait","čekali","čekat","impf"," The two men waited silently."," Oba mladí muži mlčky čekali."
"attending","attend","zúčastnila","zúčastnit","pf"," Alongside the administrator, attending the meeting by special request, was Mrs. Straughan, the chief dietitian."," Na zvláštní žádost se schůze zúčastnila i paní Straughanová, hlavní dietetička, která se usadila vedle správce."
"need","need","potřebuješ","potřebovat","impf"," But you ca n't give him responsibility and we ca n't use him for administration. That 's where you need some help right now. """," Ale nemůžeš na ně přesunout svou zodpovědnost a nemůžeš jim svěřovat vypracování nálezů - a to je právě úsek, na němž teď potřebuješ pomoc. """
"Let","let","dovolíš","dovolit","pf"," "" Let me be the judge of that."," "" Jestli dovolíš, o tom si rozhodnu sám!"
"caught","catch","dohoníme","dohonit","pf"," Give me a few days and we 'll be caught up in surgicals. """," Poshov mi pár dní a všechno dohoníme! """
"want","want","Chtěl","chtít","impf"," "" Did you want to ask me something? """," "" Chtěl jste se mě na něco zeptat? """
"ask","ask","zeptat","zeptat","pf"," "" Did you want to ask me something? """," "" Chtěl jste se mě na něco zeptat? """
"thought","think","pomyslil","pomyslit","pf"," Whether this meant trouble or not, Alexander thought, at least he would bring his doubts out into the open."," Ať už nesnáze vzniknou nebo ne, pomyslil si, uvedu své pochybnosti otevřeně."
"think","think","myslí","myslet","impf"," People think when you look in there "" - he gestured to the microscope they had both been using- "" there 's some sort of pattern that falls into place like building bricks."," Většina lidí si myslí, že když se podíváme támhle do toho - "" mávl rukou k mikroskopu, kterého předtím použili, "" ukáže se nám obrázek, který doplní skládačku jako cihla díru ve zdi."
"look","look","podíváme","podívat","pf"," People think when you look in there "" - he gestured to the microscope they had both been using- "" there 's some sort of pattern that falls into place like building bricks."," Většina lidí si myslí, že když se podíváme támhle do toho - "" mávl rukou k mikroskopu, kterého předtím použili, "" ukáže se nám obrázek, který doplní skládačku jako cihla díru ve zdi."
"do","do","navštívil","navštívit","pf"," And if you do n't mind, I might drop in today and see your patient. """," Jestli nebudeš mít námitky, navštívil bych dnes tvou pacientku. """
"see","see","navštívil","navštívit","pf"," And if you do n't mind, I might drop in today and see your patient. """," Jestli nebudeš mít námitky, navštívil bych dnes tvou pacientku. """
"drank","drink","Napila","napít","pf"," She drank some water."," Napila se vody."
"asked","ask","zeptal","zeptat","pf"," "" Has this happened before? "" Coleman asked."," "" Stalo se vám už něco podobného? "" zeptal se Coleman."
"looked","look","Hledal","hledat","impf"," So, instead, he had looked the other way, pretended all was well, when experience and instinct had told him deep inside he was only hoping that it would be."," Hledal raději kompromis, předstíral si, že všechno je v pořádku tam, kde zkušenost a bdělý instinkt ho upozorňovaly na bláhovost nadějí, že se vše vyřeší samo."
"pretended","pretend","předstíral","předstírat","impf"," So, instead, he had looked the other way, pretended all was well, when experience and instinct had told him deep inside he was only hoping that it would be."," Hledal raději kompromis, předstíral si, že všechno je v pořádku tam, kde zkušenost a bdělý instinkt ho upozorňovaly na bláhovost nadějí, že se vše vyřeší samo."
"playing","play","zahrát","zahrát","pf"," With a twisted smile, "" Do you feel like playing God? """," "" Máte chuť zahrát si na pánaboha? """
"Holding","hold","držela","držet","impf"," Holding the trailing cord clear of the floor, the orderly glanced inquiringly at Mrs. Yeo."," Jednou rukou držela jeho rukojeť, druhou opatrně zvedala nad podlahu přívodný kabel a tázavě pohlédla na paní Yeo."
"glanced","glance","pohlédla","pohlédnout","pf"," Holding the trailing cord clear of the floor, the orderly glanced inquiringly at Mrs. Yeo."," Jednou rukou držela jeho rukojeť, druhou opatrně zvedala nad podlahu přívodný kabel a tázavě pohlédla na paní Yeo."
"nodded","nod","přikývla","přikývnout","pf"," The orderly nodded and wheeled the incubator through a second swing door immediately ahead."," Sanitářka přikývla a vjela s inkubátorem do dalších létacích dveří."
"closed","close","zavřely","zavřít","pf"," As it closed behind her a girl clerk came toward them from the nursing office."," V okamžiku, kdy se za ní dveře zavřely, vyběhla z kanceláře úřednice :"
"phoned","phone","volali","volat","impf"," "" Emergency just phoned. """," "" Právě volali z pohotovosti. """
"turned","turn","obrátila","obrátit","pf"," The girl turned to Dornberger."," Sekretářka se obrátila k Dornbergerovi :"
"nodded","nod","Přikývla","přikývnout","pf"," She nodded."," Přikývla."
"responded","respond","odpověděl","odpovědět","pf"," "" I agree, "" O'Donnell responded, "" and that 's why I want some help. """," "" Zcela správně, "" odpověděl O ' Donnell, "" právě proto potřebuji pomoc zvláštního charakteru. """
"want","want","potřebuji","potřebovat","impf"," "" I agree, "" O'Donnell responded, "" and that 's why I want some help. """," "" Zcela správně, "" odpověděl O ' Donnell, "" právě proto potřebuji pomoc zvláštního charakteru. """
"convincing","convince","přesvědčit","přesvědčit","pf"," "" Some help in convincing Joe Pearson that changes are necessary. """," "" Potřebuji přesvědčit Joea Pearsona, že změny na jeho oddělení jsou nutné. """
"like","like","nelíbí","líbit","impf"," "" I 'm not sure I like the way we 're doing this, "" Bill Rufus said."," "" Mně se nějak nelíbí, jak tohleto domlouváme, "" ozval se Bill Rufus."
"noticed","notice","všiml","všimnout","pf"," O'Donnell noticed that Rufus was wearing one of his more subdued neckties today."," O ' Donnell si všiml, že Rufus má dnes jednu ze svých méně výrazných vázanek."
"wearing","wear","má","mít","impf"," O'Donnell noticed that Rufus was wearing one of his more subdued neckties today."," O ' Donnell si všiml, že Rufus má dnes jednu ze svých méně výrazných vázanek."
"introduced","introduce","představil","představit","pf"," Pearson introduced himself."," Pearson se představil."
"asked","ask","zeptal","zeptat","pf"," Pearson asked him, "" Were you at the scene of the accident? """," "" Byl jste přítomen nehodě? "" zeptal se Pearson."
"arrived","arrive","Přišel","přijít","pf"," "" I arrived just after it happened. """," "" Přišel jsem hned po ní. """
"happened","happen","Přišel","přijít","pf"," "" I arrived just after it happened. """," "" Přišel jsem hned po ní. """
"indicated","indicate","Ukázal","ukázat","pf"," He indicated the tall man."," Ukázal na vysokého muže :"
"get","get","donést","donést","pf"," "" May I get you something to drink, sir? "" the manservant said."," "" Mohu vám donést nějaký nápoj, pane? "" zeptal se sluha."
"wait","wait","počkám","počkat","pf"," "" No, thanks, "" he answered. "" I 'll wait for Mrs. Quantz. """," "" Ne, děkuji, počkám na paní Quantzovou, "" odpověděl."
"answered","answer","odpověděl","odpovědět","pf"," "" No, thanks, "" he answered. "" I 'll wait for Mrs. Quantz. """," "" Ne, děkuji, počkám na paní Quantzovou, "" odpověděl."
"see","see","vidím","vidět","impf"," "" Kent dear, I 'm so glad to see you. """," "" Milý Kente, jsem opravdu ráda, že vás zase vidím. """
"come","come","Pojďte","jít","impf"," "" Will you come in, please? """," "" Pojďte dál, prosím. """
"Sit","sit","Posaďte","posadit","pf"," "" Sit down, Mrs. Alexander. This wo n't take long. """," "" Posaďte se, paní Alexanderová, hned budeme hotovi! """
"Thank","thank","Děkuji","děkovat","impf"," "" Thank you. """," "" Děkuji! """
"made","make","přimět","přimět","pf"," An hour ago he had come back from visiting Elizabeth, and since then he had made several halfhearted attempts to work."," Před hodinou se vrátil z návštěvy u Elizabeth a marně se snažil přimět se k práci."
"doing","do","dělají","dělat","impf"," But it was obvious to himself that his mind was far removed from what he was doing and he had desisted, rather than risk mistakes."," Bylo mu jasné, že jeho mozek ani neví, co dělají jeho ruce, a tak raději přestal, než aby riskoval chyby."
"desisted","desist","přestal","přestat","pf"," But it was obvious to himself that his mind was far removed from what he was doing and he had desisted, rather than risk mistakes."," Bylo mu jasné, že jeho mozek ani neví, co dělají jeho ruce, a tak raději přestal, než aby riskoval chyby."
"say","say","řekl","říci","pf"," "" With the symptoms described, I would say exploratory surgery was justified. """," "" Podle popsaných symptomů bych řekl, že exploratorní operace byla zcela na místě. """
"waiting","wait","čekal","čekat","impf"," Pearson was waiting for this."," Tohle zřejmě Pearson čekal."
"started","start","Začal","začít","pf"," He started ruminatively."," Začal uvážlivě :"
