"wanted","want","hledána","hledat","impf"," She 's wanted for questioning about the apparent smothering death of a patient named Ida Mancini."," Je hledána v souvislosti s vyšetřováním smrti pacientky jménem Ida Manciniová, k níž došlo údajně zadušením."
"saves","save","zachrání","zachránit","pf"," It 's that old Chinese custom where if somebody saves your life, they 're responsible for you forever."," V Číně panuje odpradávna zvyk, že když vám někdo zachrání život, je pak za vás jednou provždy zodpovědný."
"write","write","psát","psát","impf"," For the rest of their lives, these people will write me."," Ti lidé mi do konce života budou psát."
"Send","send","Posílat","posílat","impf"," Send me cards on the anniversary."," Posílat mi při výročí pohlednice."
"get","get","dostane","dostat","pf"," It 's depressing how many people get this same idea."," Je to až deprimující, jak hodně lidí dostane stejný nápad."
"call","call","Telefonují","telefonovat","impf"," They call you on the phone."," Telefonují vám."
"feeling","feel","cítíte","cítit","impf"," To find out if you 're feeling okay."," Zajímají se, jestli se cítíte dobře."
"need","need","nepotřebujete","potřebovat","impf"," To see if you maybe need cheering up."," Zjišťují si, jestli náhodou nepotřebujete zvednout náladu."
"says","say","povídá","povídat","impf"," And the Mommy says how the next day, the girl 's lover was gone, but his shadow was still there."," A mamka povídá, že druhý den milý odjel, ale jeho stín zůstal."
"gone","go","odjel","odjet","pf"," And the Mommy says how the next day, the girl 's lover was gone, but his shadow was still there."," A mamka povídá, že druhý den milý odjel, ale jeho stín zůstal."
"stretch","stretch","táhnou","táhnout","impf"," His stubby legs stretch long."," Chůdičky nohou se táhnou do dáli."
"lie","lie","spočívá","spočívat","impf"," Rasputin 's foot-long penis is supposed to lie on velvet in a polished wooden box in Paris."," Rasputinův třiceticentimetrový penis údajně spočívá na sametu v naleštěné dřevěné skříňce v Paříži."
"offered","offer","nabídnuta","nabídnout","pf"," According to Paige Marshall, it 's in my mom 's diary that six women were offered embryos created from this genetic material."," Podle Paige Marshallové v mámině diáři stojí, že embrya vytvořená z tohoto genetického materiálu byla nabídnuta šesti ženám."
"reaches","reach","sahá","sahat","impf"," Denny here with me, Denny reaches into the back of his pants and pulls out a page of the classified ads from the newspaper all folded up in a little square."," Denny je tu se mnou a Denny sahá do zadní kapsy kalhot a vytahuje stránku inzerátů z novin, složenou do úplně maličkého čtverečku."
"pulls","pull","vytahuje","vytahovat","impf"," Denny here with me, Denny reaches into the back of his pants and pulls out a page of the classified ads from the newspaper all folded up in a little square."," Denny je tu se mnou a Denny sahá do zadní kapsy kalhot a vytahuje stránku inzerátů z novin, složenou do úplně maličkého čtverečku."
"sees","see","viděla","vidět","impf"," His Royal High Governorship sees this and Denny 's going to be banished to unemployment."," Kdyby to viděla Jeho guvernérská jasnost, bude Denny vyhoštěn do nezaměstnanosti."
"hands","hand","podává","podávat","impf"," For real, right out in the barnyard in front of the cow shed, Denny hands me this newspaper page."," A Denny, nekecám, mi tu stránku z novin podává, rovnou na dvorku před stodolou, vedle chlíva."
"hiring","hire","najímá","najímat","impf"," The hiring committee, even where nobody can see them, all six old guys wear those fake colonial wigs."," Celý výbor, co najímá lidi, všech těch šest starých papriků, i když je nikdo nevidí, nosí ty falešné koloniální paruky."
"see","see","nevidí","vidět","impf"," The hiring committee, even where nobody can see them, all six old guys wear those fake colonial wigs."," Celý výbor, co najímá lidi, všech těch šest starých papriků, i když je nikdo nevidí, nosí ty falešné koloniální paruky."
"wear","wear","nosí","nosit","impf"," The hiring committee, even where nobody can see them, all six old guys wear those fake colonial wigs."," Celý výbor, co najímá lidi, všech těch šest starých papriků, i když je nikdo nevidí, nosí ty falešné koloniální paruky."
"write","write","zapisují","zapisovat","impf"," They write everything with feathers, from birds, dipped in ink."," Všechno zapisují brky, z ptáků, která namáčejí do inkoustu."
"dipped","dip","namáčejí","namáčet","impf"," They write everything with feathers, from birds, dipped in ink."," Všechno zapisují brky, z ptáků, která namáčejí do inkoustu."
"sighs","sigh","vzdychl","vzdychnout","pf"," The one in the middle, the colonial governor, sighs."," Ten uprostřed, koloniální guvernér, si vzdychl."
"look","look","prohlédnout","prohlédnout","pf"," He leans back so he can look at me through his wireframed glasses."," Zapřel se, aby si mě mohl prohlédnout skrz drátěné brejličky."
"says","say","povídá","povídat","impf"," "" Colonial Dunsboro, "" he says, "" does n't have a village whore. """," "" Koloniální park Dunsboro, "" povídá, "" nemá žádnou vesnickou kurvu. """
"breathing","breathe","dýcháme","dýchat","impf"," Her breasts wedged warm and soft between us, Nico 's mouth fits over mine, and we 're both breathing her perfume."," Ňadra se teple a měkce zaklíní mezi námi, ústa se přitisknou na moje a už oba dýcháme její parfém."
"rubbing","rub","nehladí","hladit","impf"," Her leg 's rubbing not my erection, but my impacted bowel."," Nohou mi nehladí erekci, ale ucpaná střeva."
"mean","mean","znamenat","znamenat","impf"," The cramping could mean colorectal cancer."," To škubání by mohlo znamenat kolorektální karcinom."
"mean","mean","znamenat","znamenat","impf"," It could mean acute appendicitis."," Mohlo by to znamenat akutní apendicitidu."
"stop","stop","přestanete","přestat","pf"," That if enough people loved you, you 'd stop needing love."," Že když vás bude dost lidí mít rádo, přestanete potřebovat lásku."
"needing","need","potřebovat","potřebovat","impf"," That if enough people loved you, you 'd stop needing love."," Že když vás bude dost lidí mít rádo, přestanete potřebovat lásku."
"saw","see","uviděl","uvidět","pf"," These were all the promises he saw in the fat man 's smile."," Všechno to byly přísliby, které uviděl v úsměvu tlustého pána."
"catch","catch","stihnout","stihnout","pf"," It 's already half-past the Tufted Titmouse, and I have to catch my bus and be at work by the time the Blue Jay sings."," Už je sýkora rezavoboká a třicet minut a já musím stihnout autobus a být v práci, než zazpívá sojka chocholatá."
"sings","sing","zazpívá","zazpívat","pf"," It 's already half-past the Tufted Titmouse, and I have to catch my bus and be at work by the time the Blue Jay sings."," Už je sýkora rezavoboká a třicet minut a já musím stihnout autobus a být v práci, než zazpívá sojka chocholatá."
"thinks","think","myslí","myslet","impf"," Eva thinks I 'm her big brother who diddled her about a century ago."," Eva si myslí, že jsem její starší bratr, který ji asi tak před stovkou let ošoustal."
"do","do","neděláš","dělat","impf"," I say, "" You do n't do that stuff, do you? """," "" Ale ty to neděláš, že ně? "" ptám se."
"do","do","neděláš","dělat","impf"," I say, "" You do n't do that stuff, do you? """," "" Ale ty to neděláš, že ně? "" ptám se."
"do","do","neděláš","dělat","impf"," I say, "" You do n't do that stuff, do you? """," "" Ale ty to neděláš, že ně? "" ptám se."
"filling","fill","zaplňuje","zaplňovat","impf"," "" Dude, the place is filling up, "" I say."," "" Vole, nějak se nám to tu zaplňuje, "" povídám."
"say","say","povídám","povídat","impf"," "" Dude, the place is filling up, "" I say."," "" Vole, nějak se nám to tu zaplňuje, "" povídám."
"living","live","bydlíme","bydlet","impf"," "" It feels like we 're living in the bottom half of an hourglass. """," "" Jako když bydlíme v dolní baňce od přesýpacích hodin. """
"buried","bury","pohřbívali","pohřbívat","impf"," Being buried alive."," Jako by nás pohřbívali zaživa."
"waits","wait","čeká","čekat","impf"," Denny in his dirty clothes, his waistcoat coming apart under the arms, his cravat hanging in threads, he waits at each bus stop cradling each pink bundle against his chest."," Denny vždycky čeká ve špinavých šatech, v kazajce, která se pod rameny rozpadá, v nákrčníku, ze kterého visí cucky, na autobusové zastávce, vždycky si tiskne k prsům růžový uzlíček."
"hanging","hang","visí","viset","impf"," Denny in his dirty clothes, his waistcoat coming apart under the arms, his cravat hanging in threads, he waits at each bus stop cradling each pink bundle against his chest."," Denny vždycky čeká ve špinavých šatech, v kazajce, která se pod rameny rozpadá, v nákrčníku, ze kterého visí cucky, na autobusové zastávce, vždycky si tiskne k prsům růžový uzlíček."
"start","start","začínají","začínat","impf"," He bounces each armload when the muscles in his arms start to fall asleep."," Když svaly na pažích začínají usínat, vždycky si ten náklad nadhodí."
"take","take","Nedělám","dělat","impf"," No kidding, but this is called granny dumping, and St. Anthony 's has to take a certain number of dumped grannies and ecstasy-fried street kids and suicidal bag ladies."," Nedělám si srandu, říká se tomu skládka babiček a svatý Antonín musí vzít určitý počet odpadkových babiček a dětí ulice vyžhavených na extázi a bezdomoveckých stařenek se sebevražednými sklony."
"called","call","říká","říkat","impf"," No kidding, but this is called granny dumping, and St. Anthony 's has to take a certain number of dumped grannies and ecstasy-fried street kids and suicidal bag ladies."," Nedělám si srandu, říká se tomu skládka babiček a svatý Antonín musí vzít určitý počet odpadkových babiček a dětí ulice vyžhavených na extázi a bezdomoveckých stařenek se sebevražednými sklony."
"take","take","vzít","vzít","pf"," No kidding, but this is called granny dumping, and St. Anthony 's has to take a certain number of dumped grannies and ecstasy-fried street kids and suicidal bag ladies."," Nedělám si srandu, říká se tomu skládka babiček a svatý Antonín musí vzít určitý počet odpadkových babiček a dětí ulice vyžhavených na extázi a bezdomoveckých stařenek se sebevražednými sklony."
"call","call","neříká","říkat","impf"," Only they do n't call them bag ladies, or call the street girls prosti-tots."," Akorát že se tu vagabundům neříká vagabundi a holkám z ulice se neříká prostitutky."
"call","call","neříká","říkat","impf"," Only they do n't call them bag ladies, or call the street girls prosti-tots."," Akorát že se tu vagabundům neříká vagabundi a holkám z ulice se neříká prostitutky."
