"spotted","spot","našli","najít","pf"," Would he have been spotted if he 'd gone across crouching under a rug on the floor behind the driver 's seat? '"," Kdyby se přikrčil za sedadlo, nebo schoval pod přikrývku, našli by ho? """
"bringing","bring","přivezl","přivézt","pf"," Suppose this was after Bob delivered a package he had been bringing with him."," Řekněme, že k tomu došlo poté, co už Bob balíček, který s sebou přivezl, doručil."
"delivered","deliver","doručil","doručit","pf"," Suppose this was after Bob delivered a package he had been bringing with him."," Řekněme, že k tomu došlo poté, co už Bob balíček, který s sebou přivezl, doručil."
"heard","hear","Zaslechl","zaslechnout","pf"," He had heard me speak English at the ticket window and was eager to tell me that he 'd been in England the year before on holiday with his son and daughter-in-law."," Zaslechl předtím, jak u pokladny mluvím anglicky a dychtivě mi sdělil, že byl loni v Anglii na dovolené se synem a snachou."
"speak","speak","mluvím","mluvit","impf"," He had heard me speak English at the ticket window and was eager to tell me that he 'd been in England the year before on holiday with his son and daughter-in-law."," Zaslechl předtím, jak u pokladny mluvím anglicky a dychtivě mi sdělil, že byl loni v Anglii na dovolené se synem a snachou."
"tell","tell","mluvím","mluvit","impf"," He had heard me speak English at the ticket window and was eager to tell me that he 'd been in England the year before on holiday with his son and daughter-in-law."," Zaslechl předtím, jak u pokladny mluvím anglicky a dychtivě mi sdělil, že byl loni v Anglii na dovolené se synem a snachou."
"tell","tell","sdělil","sdělit","pf"," He had heard me speak English at the ticket window and was eager to tell me that he 'd been in England the year before on holiday with his son and daughter-in-law."," Zaslechl předtím, jak u pokladny mluvím anglicky a dychtivě mi sdělil, že byl loni v Anglii na dovolené se synem a snachou."
"encouraged","encourage","povzbudil","povzbudit","pf"," I encouraged him a bit, and got in return a minute by minute conducted tour from Tower Hill via Westminster Abbey to the National Gallery."," Trochu jsem ho povzbudil a on mi pak přednesl průvodce Londýnem od Toweru, kolem Westminsterského opatství až k Národní galerii."
"told","tell","řekla","říci","pf"," Her sister had told her not to, but Liv says she does n't do what her sister says. '"," Sestra jí řekla, ať nikam nechodí, ale Liv tvrdí, že sestru neposlouchá. """
"says","say","řekla","říci","pf"," Her sister had told her not to, but Liv says she does n't do what her sister says. '"," Sestra jí řekla, ať nikam nechodí, ale Liv tvrdí, že sestru neposlouchá. """
"says","say","řekla","říci","pf"," Her sister had told her not to, but Liv says she does n't do what her sister says. '"," Sestra jí řekla, ať nikam nechodí, ale Liv tvrdí, že sestru neposlouchá. """
"says","say","říká","říkat","impf"," ' Liv says there was a man cutting some string at the back of the car and the big dog looking at him out of the window."," "" Liv říká, že nějaký člověk přeřízl vzadu na autě provázek a že se ten velký pes přitom na něj díval."
"looking","look","díval","dívat","impf"," ' Liv says there was a man cutting some string at the back of the car and the big dog looking at him out of the window."," "" Liv říká, že nějaký člověk přeřízl vzadu na autě provázek a že se ten velký pes přitom na něj díval."
"stopped","stop","Zůstala","zůstat","pf"," She stopped to watch."," Zůstala stát a dívala se."
"spend","spend","neutratí","utratit","pf"," All British jockeys riding abroad have enough trouble changing currency as it is : they would not leap at stealing bagfuls of something they could not readily spend."," Všichni Britové jezdící v zahraničí mají už tak potíže s výměnou valut, nevrhali by se po pytlích něčeho, co jen tak snadno neutratí."
"forget","forget","Nezapomeňte","zapomenout","pf"," And do n't forget, a large proportion of it was in coins, which are both heavy and even more difficult to exchange in quantity than notes, once they are out of Norway. '"," Nezapomeňte taky, že v pytlích bylo hodně mincí, které jsou jednak těžké, jednak téměř nesměnitelné, jakmile opustí Norsko. """
"drive","drive","vozit","vozit","impf"," ' To drive you around and if possible make sure no one bumps you off. '"," "" Že vás mám vozit a dát pozor, aby vás nikdo neoddělal. """
"said","say","Řekl","říci","pf"," He said it as casually as if he 'd been entrusted to see me on to the right train."," Řekl to s takovou lehkostí, jako kdyby měl za úkol dovézt mne včas na vlak."
"lived","live","bydlel","bydlet","impf"," The man who lived alone below my own flat in London had ears like stethoscopes and was up knocking on my door at every dropped pin."," Člověk, který bydlel v patře pode mnou v Londýně, měl uši citlivé jako stetoskop a bušil mi na dveře, jakmile jsem upustil na zem třeba jen špendlík."
"knocking","knock","bušil","bušit","impf"," The man who lived alone below my own flat in London had ears like stethoscopes and was up knocking on my door at every dropped pin."," Člověk, který bydlel v patře pode mnou v Londýně, měl uši citlivé jako stetoskop a bušil mi na dveře, jakmile jsem upustil na zem třeba jen špendlík."
"dropped","drop","upustil","upustit","pf"," The man who lived alone below my own flat in London had ears like stethoscopes and was up knocking on my door at every dropped pin."," Člověk, který bydlel v patře pode mnou v Londýně, měl uši citlivé jako stetoskop a bušil mi na dveře, jakmile jsem upustil na zem třeba jen špendlík."
"mean","mean","Chci","chtít","impf"," I mean, why did n't he just stash away the loot and carry on with business as usual? '"," Chci říct, že ten balík přece moh někde schovat a dělat jako že nic! """
"stash","stash","schovat","schovat","pf"," I mean, why did n't he just stash away the loot and carry on with business as usual? '"," Chci říct, že ten balík přece moh někde schovat a dělat jako že nic! """
"did","do","dělat","dělat","impf"," I mean, why did n't he just stash away the loot and carry on with business as usual? '"," Chci říct, že ten balík přece moh někde schovat a dělat jako že nic! """
"removed","remove","vytáhl","vytáhnout","pf"," By the time he was brought out of the pond it had been discovered that he had removed a paper from the envelope, but a search of his waterlogged clothes and overnight bag failed to produce any sign of it."," Když ho Arne vytáhl z vody, vědělo se už, že jeden záznam z obálky odstranil, ale v jeho promočeném oblečení ani mezi věcmi v zavazadle se nic neobjevilo."
"removed","remove","odstranil","odstranit","pf"," By the time he was brought out of the pond it had been discovered that he had removed a paper from the envelope, but a search of his waterlogged clothes and overnight bag failed to produce any sign of it."," Když ho Arne vytáhl z vody, vědělo se už, že jeden záznam z obálky odstranil, ale v jeho promočeném oblečení ani mezi věcmi v zavazadle se nic neobjevilo."
"discovered","discover","neobjevilo","objevit","pf"," By the time he was brought out of the pond it had been discovered that he had removed a paper from the envelope, but a search of his waterlogged clothes and overnight bag failed to produce any sign of it."," Když ho Arne vytáhl z vody, vědělo se už, že jeden záznam z obálky odstranil, ale v jeho promočeném oblečení ani mezi věcmi v zavazadle se nic neobjevilo."
"go","go","Jeďme","jet","impf"," ' Let 's go back, ' I said abruptly."," "" Jeďme zpátky, "" řekl jsem rozhodně."
"said","say","řekl","říci","pf"," ' Let 's go back, ' I said abruptly."," "" Jeďme zpátky, "" řekl jsem rozhodně."
"paid","pay","Zaplatili","zaplatit","pf"," ' They paid him fifteen hundred kroner. '"," "" Zaplatili mu tisíc pět set korun. """
"said","say","prohlásil","prohlásit","pf"," I 'm cold, ' I said."," "" Je mi zima, "" prohlásil jsem."
"suppose","suppose","myslím","myslet","impf"," ' This year, three or four trips, I suppose."," "" Letos třikrát nebo čtyřikrát, aspoň myslím."
"came","come","jezdil","jezdit","impf"," But I came last year too, which he did n't. '"," Já ale do Norska jezdil už vloni, a to on ne. """
"ask","ask","Požádal","požádat","pf"," ' Did you ask him to ride the mare next time he came? '"," "" Požádal jste ho, aby pro vás zase jel, až přijede do Norska? """
"ride","ride","jel","jet","impf"," ' Did you ask him to ride the mare next time he came? '"," "" Požádal jste ho, aby pro vás zase jel, až přijede do Norska? """
"came","come","přijede","přijet","pf"," ' Did you ask him to ride the mare next time he came? '"," "" Požádal jste ho, aby pro vás zase jel, až přijede do Norska? """
"spoke","speak","promluvil","promluvit","pf"," He stared, then spoke round the dough and currants."," Upřeně se na mne zadíval a promluvil s plnými ústy, mezi drobky těsta a rozinek."
"come","come","nepřijel","přijet","pf"," ' He did n't come again. '"," "" Už nepřijel. """
"mean","mean","Myslel","myslet","impf"," ' I mean, that last day, did you ask him to ride for you again? '"," "" Myslel jsem ..., ten poslední den ..., neřekl jste mu, aby pro vás zase někdy jel? """
"ride","ride","jel","jet","impf"," ' I mean, that last day, did you ask him to ride for you again? '"," "" Myslel jsem ..., ten poslední den ..., neřekl jste mu, aby pro vás zase někdy jel? """
"engages","engage","najímá","najímat","impf"," ' Holth always engages the jockeys."," "" Jezdce vždy najímá Holt."
"jumping","jump","skákat","skákat","impf"," The misty daylight had already faded to the limit for jumping fences safely, but the two races still to come, in a card of ten altogether, were both on the Flat."," Mlhavé denní světlo potemnělo, jen taktak že se dalo skákat, ale měly se ještě běžet dva z deseti dostihů dne, oba rovinové."
"seemed","seem","zdálo","zdát","impf"," She was also, it seemed to me, pregnant."," Taky se mi zdálo, že je v jiném stavu."
"driving","drive","jet","jet","impf"," ' Well, sure I have now, but the tyres are as thin as a stockpot on Thursday and I would n't be after driving on them any more at all."," "" Jasně, má ale sjetý pneumatiky, že je skrz ně skoro vidět a já už bych si netrouf s nima jet."
"put","put","dal","dát","pf"," ' When did you put it on bricks? '"," "" Kdy jste to dal na špalky? """
"thought","think","myslel","myslet","impf"," He said he thought it might have been the missing money, but it was only a paper."," Prý si myslel, že tam budou ztracené peníze, ale byl tam jen nějaký papír."
"needed","need","musela","muset","impf"," I needed to make my money go as far as possible and I hated eating on my own. '"," Taky jsem musela šetřit, abych vyšla co nejdéle, a vůbec, nerada jím sama. """
"nodded","nod","přikývli","přikývnout","pf"," They both nodded in agreement."," Oba další muži souhlasně přikývli."
"think","think","Myslím","myslet","impf"," ' I told the police, ' she said, ' I think they were Norwegians. '"," "" Myslím, že to byli Norové, řekla jsem to policii. """
"told","tell","řekla","říci","pf"," ' I told the police, ' she said, ' I think they were Norwegians. '"," "" Myslím, že to byli Norové, řekla jsem to policii. """
"said","say","řekla","říci","pf"," ' I told the police, ' she said, ' I think they were Norwegians. '"," "" Myslím, že to byli Norové, řekla jsem to policii. """
"nodded","nod","Přikývla","přikývnout","pf"," She nodded."," Přikývla."
"talked","talk","mluvili","mluvit","impf"," ' They were big - They had thick sweaters and rubber gloves - They talked with accents - '"," "" Byli hodně velcí ..., měli na sobě tlusté svetry a na rukách gumové rukavice ..., mluvili s cizím přízvukem. """
"listening","listen","naslouchal","naslouchat","impf"," I wandered aimlessly around, listening to the Norwegian voices of the last of the crowd going home."," Potuloval jsem se po závodišti a naslouchal norským hlasům rozcházejících se diváků."
