"seen","see","Neviděla","vidět","impf"," "" Have you seen Pooh? """," "" Neviděla jsi Púa? """
"watching","watch","hledělo","hledět","impf"," With these few words he went on tracking, and Piglet, after watching him for a minute or two, ran after him."," Po těchto slovech se dal zase do stopování a Prasátko za ním chviličku hledělo a pak běželo za ním."
"ran","run","běželo","běžet","impf"," With these few words he went on tracking, and Piglet, after watching him for a minute or two, ran after him."," Po těchto slovech se dal zase do stopování a Prasátko za ním chviličku hledělo a pak běželo za ním."
"said","say","řekl","říci","pf"," "" Oh! "" said Pooh."," "" Ach, "" řekl Pú."
"sat","sit","posadil","posadit","pf"," Pooh sat down on a large stone, and tried to think this out."," Pú se posadil na velký kámen a pokoušel se promyslit si to."
"tried","try","pokoušel","pokoušet","impf"," Pooh sat down on a large stone, and tried to think this out."," Pú se posadil na velký kámen a pokoušel se promyslit si to."
"put","put","položil","položit","pf"," picked it out and put it on the ground;"," vyňal jej a položil zase na zem;"
"picked","pick","sebral","sebrat","pf"," and then picked it up again and put it carefully back."," a zase jej sebral a opatrně vložil zpět."
"said","say","řekl","říci","pf"," "" So it does! "" said Pooh."," "" Opravdu! "" řekl Pú."
"said","say","řeklo","říci","pf"," "" So it does! "" said Piglet."," "" Opravdu! "" řeklo Prasátko."
"comes","come","jde","jít","impf"," "" And it comes out! """," "" A také jde ven! """
"said","say","řekl","říci","pf"," "" Does n't it? "" said Eeyore."," "" Že ano, "" řekl Ijáček."
"goes","go","Jde","jít","impf"," "" It goes in and out like anything. """," "" Jde tam i ven jako nic. """
"said","say","řekl","říci","pf"," "" This party, "" said Christopher Robin, "" is a party because of what someone did, and we all know who it was, and it 's his party, because of what he did, and I 've got a present for him and here it is. """," "" Tenhle večírek, "" řekl Kryštůfek Robin, "" je na počest toho, co někdo vykonal, a my všichni víme, kdo to byl, a to je jeho večírek, na oslavu toho, co vykonal, a zde mám pro něho dárek. """
"did","do","vykonal","vykonat","pf"," "" This party, "" said Christopher Robin, "" is a party because of what someone did, and we all know who it was, and it 's his party, because of what he did, and I 've got a present for him and here it is. """," "" Tenhle večírek, "" řekl Kryštůfek Robin, "" je na počest toho, co někdo vykonal, a my všichni víme, kdo to byl, a to je jeho večírek, na oslavu toho, co vykonal, a zde mám pro něho dárek. """
"did","do","vykonal","vykonat","pf"," "" This party, "" said Christopher Robin, "" is a party because of what someone did, and we all know who it was, and it 's his party, because of what he did, and I 've got a present for him and here it is. """," "" Tenhle večírek, "" řekl Kryštůfek Robin, "" je na počest toho, co někdo vykonal, a my všichni víme, kdo to byl, a to je jeho večírek, na oslavu toho, co vykonal, a zde mám pro něho dárek. """
"did","do","vykonal","vykonat","pf"," "" This party, "" said Christopher Robin, "" is a party because of what someone did, and we all know who it was, and it 's his party, because of what he did, and I 've got a present for him and here it is. """," "" Tenhle večírek, "" řekl Kryštůfek Robin, "" je na počest toho, co někdo vykonal, a my všichni víme, kdo to byl, a to je jeho večírek, na oslavu toho, co vykonal, a zde mám pro něho dárek. """
"did","do","vykonal","vykonat","pf"," "" This party, "" said Christopher Robin, "" is a party because of what someone did, and we all know who it was, and it 's his party, because of what he did, and I 've got a present for him and here it is. """," "" Tenhle večírek, "" řekl Kryštůfek Robin, "" je na počest toho, co někdo vykonal, a my všichni víme, kdo to byl, a to je jeho večírek, na oslavu toho, co vykonal, a zde mám pro něho dárek. """
"whispered","whisper","zašeptal","zašeptat","pf"," Then he felt about a little and whispered,"," Pak sáhl vedle sebe a zašeptal :"
"looking","look","hledal","hledat","impf"," While he was looking, Eeyore coughed in an impressive way and began to speak."," Zatímco jej hledal, Ijáček si významně odkašlal a začal."
"began","begin","začal","začít","pf"," While he was looking, Eeyore coughed in an impressive way and began to speak."," Zatímco jej hledal, Ijáček si významně odkašlal a začal."
"go","go","jít","jít","impf"," We can look for the North Pole, or we can play ' Here we go gathering Nuts and May ' with the end part of an ants ' nest."," Pro mne za mne, můžeme jít hledat severní točnu nebo si tady hrát kolo kolo mlýnský a udělat bac do mraveniště."
"look","look","hledat","hledat","impf"," We can look for the North Pole, or we can play ' Here we go gathering Nuts and May ' with the end part of an ants ' nest."," Pro mne za mne, můžeme jít hledat severní točnu nebo si tady hrát kolo kolo mlýnský a udělat bac do mraveniště."
"play","play","hrát","hrát","impf"," We can look for the North Pole, or we can play ' Here we go gathering Nuts and May ' with the end part of an ants ' nest."," Pro mne za mne, můžeme jít hledat severní točnu nebo si tady hrát kolo kolo mlýnský a udělat bac do mraveniště."
"Come","come","Pojďte","jít","impf"," "" Come on! "" called Christopher Robin."," "" Pojďte! "" volal Kryštůfek Robin."
"called","call","volal","volat","impf"," "" Come on! "" called Christopher Robin."," "" Pojďte! "" volal Kryštůfek Robin."
"Come","come","Pojďte","jít","impf"," "" Come on! "" called Pooh and Piglet."," "" Pojďte! "" volal Pú a Prasátko."
"called","call","volal","volat","impf"," "" Come on! "" called Pooh and Piglet."," "" Pojďte! "" volal Pú a Prasátko."
"Come","come","Pojďte","jít","impf"," "" Come on! "" called Owl."," "" Pojďte! "" volala Sova."
"called","call","volala","volat","impf"," "" Come on! "" called Owl."," "" Pojďte! "" volala Sova."
"starting","start","Vyrazíme","vyrazit","pf"," "" We 're starting, "" said Rabbit."," "" Vyrazíme, "" řekl Králíček."
"said","say","řekl","říci","pf"," "" We 're starting, "" said Rabbit."," "" Vyrazíme, "" řekl Králíček."
"go","go","jít","jít","impf"," "" I must go. """," "" Musíme jít. """
"see","see","Viděli","vidět","impf"," "" Did you see me swimming? "" squeaked Roo excitedly, while Kanga scolded him and rubbed him down."," "" Viděli jste, jak jsem plaval? "" kvičel Klokánek vzrušeně, zatímco ho Klokanice hubovala a třela."
"swimming","swim","plaval","plavat","impf"," "" Did you see me swimming? "" squeaked Roo excitedly, while Kanga scolded him and rubbed him down."," "" Viděli jste, jak jsem plaval? "" kvičel Klokánek vzrušeně, zatímco ho Klokanice hubovala a třela."
"rubbed","rub","třela","třít","impf"," "" Did you see me swimming? "" squeaked Roo excitedly, while Kanga scolded him and rubbed him down."," "" Viděli jste, jak jsem plaval? "" kvičel Klokánek vzrušeně, zatímco ho Klokanice hubovala a třela."
"see","see","viděl","vidět","impf"," "" Pooh, did you see me swimming?"," "" Pú, viděl jsi, jak jsem plaval?"
"swimming","swim","plaval","plavat","impf"," "" Pooh, did you see me swimming?"," "" Pú, viděl jsi, jak jsem plaval?"
"run","run","uteklo","utéci","pf"," And he wanted to run away."," A nejraději by bylo uteklo."
"see","see","podívat","podívat","pf"," But somehow, having got so near, he felt that he must just see what a Heffalump was like."," Ale mělo pocit, že když už je tak blízko, že se musí aspoň podívat, jak takový Slon vypadá."
"walked","walk","procházel","procházet","impf"," So, while you walked up and down and wondered if it would rain, Winnie-the-Pooh sang this song :"," A zatímco ty ses procházel a uvažoval, nebude - li snad pršet, Medvídek Pú zpíval tuto píseň :"
"wondered","wonder","uvažoval","uvažovat","impf"," So, while you walked up and down and wondered if it would rain, Winnie-the-Pooh sang this song :"," A zatímco ty ses procházel a uvažoval, nebude - li snad pršet, Medvídek Pú zpíval tuto píseň :"
"rain","rain","pršet","pršet","impf"," So, while you walked up and down and wondered if it would rain, Winnie-the-Pooh sang this song :"," A zatímco ty ses procházel a uvažoval, nebude - li snad pršet, Medvídek Pú zpíval tuto píseň :"
"sang","sing","zpíval","zpívat","impf"," So, while you walked up and down and wondered if it would rain, Winnie-the-Pooh sang this song :"," A zatímco ty ses procházel a uvažoval, nebude - li snad pršet, Medvídek Pú zpíval tuto píseň :"
"going","go","Jdeme","jít","impf"," "" We 're all going on an Expotition with Christopher Robin! """," "" Jdeme s Kryštůfkem Robinem všichni na expudici. """
"think","think","myslím","myslet","impf"," "" A sort of boat, I think, "" said Pooh."," "" Taková loď, myslím, "" řekl Pú."
"said","say","řekl","říci","pf"," "" A sort of boat, I think, "" said Pooh."," "" Taková loď, myslím, "" řekl Pú."
"going","go","půjdeme","jít","impf"," And we 're going to discover a Pole or something."," A půjdeme objevit točnu nebo co."
"discover","discover","objevit","objevit","pf"," And we 're going to discover a Pole or something."," A půjdeme objevit točnu nebo co."
"began","begin","Začalo","začít","pf"," It began at the tip of his nose and trickled all through him and out at the soles of his feet."," Začalo to na špičce nosu a proběhlo celým tělem až do chodidel."
"catch","catch","chyť","chytit","pf"," but catch on to my tail, little Roo, and you 'll be all right "";"," ale chyť se, Klokánku, mého ocasu, a bude dobře. """
"said","say","řekl","říci","pf"," "" It 's a funny thing, "" said Rabbit, "" but I 've sort of forgotten too, although I did know ONCE. """," "" To je divné, "" řekl Králíček, "" ale taky jsem to nějak zapomněl, a věděl jsem to kdysi. """
"forgotten","forget","zapomněl","zapomenout","pf"," "" It 's a funny thing, "" said Rabbit, "" but I 've sort of forgotten too, although I did know ONCE. """," "" To je divné, "" řekl Králíček, "" ale taky jsem to nějak zapomněl, a věděl jsem to kdysi. """
"suppose","suppose","Myslím","myslet","impf"," "" I suppose it 's just a pole stuck in the ground? """," "" Myslím, že to bude tyč zapíchnutá do země. """
"think","think","mělo","mít","impf"," "" Sure to be a pole, "" said Rabbit, "" because of calling it a pole, and if it 's a pole, well, I should think it would be sticking in the ground, should n't you, because there 'd be nowhere else to stick it. """," "" Jistě to bude tyč, a mělo by se to jmenovat tyčna, "" řekl Králíček."
"said","say","řekl","říci","pf"," "" Sure to be a pole, "" said Rabbit, "" because of calling it a pole, and if it 's a pole, well, I should think it would be sticking in the ground, should n't you, because there 'd be nowhere else to stick it. """," "" Jistě to bude tyč, a mělo by se to jmenovat tyčna, "" řekl Králíček."
"go","go","odejít","odejít","pf"," "" Rabbit had to go away, "" said Pooh."," "" Králíček musel odejít, "" řekl Pú."
"said","say","řekl","říci","pf"," "" Rabbit had to go away, "" said Pooh."," "" Králíček musel odejít, "" řekl Pú."
"think","think","vzpomněl","vzpomenout","pf"," "" I think he thought of something he had to do and see about suddenly. """," "" Asi si na něco vzpomněl a musel to jít honem udělat. """
"thought","think","vzpomněl","vzpomenout","pf"," "" I think he thought of something he had to do and see about suddenly. """," "" Asi si na něco vzpomněl a musel to jít honem udělat. """
"do","do","jít","jít","impf"," "" I think he thought of something he had to do and see about suddenly. """," "" Asi si na něco vzpomněl a musel to jít honem udělat. """
"do","do","udělat","udělat","pf"," "" I think he thought of something he had to do and see about suddenly. """," "" Asi si na něco vzpomněl a musel to jít honem udělat. """
"think","think","vzpomnělo","vzpomenout","pf"," "" I think Piglet thought of something at the same time."," "" Prasátko si také zrovna na něco vzpomnělo."
"thought","think","vzpomnělo","vzpomenout","pf"," "" I think Piglet thought of something at the same time."," "" Prasátko si také zrovna na něco vzpomnělo."
"said","say","řekla","říci","pf"," "" Well, we must be getting home, "" said Kanga."," "" Tak my musíme domů, "" řekla Klokanice."
"waited","wait","čekali","čekat","impf"," And all Rabbit 's friends and relations spread themselves about on the grass, and waited hopefully in case anybody spoke to them, or dropped anything, or asked them the time."," A všichni Králíčkovi přátelé a příbuzní se usadili kolem na trávě a dychtivě čekali, až na ně někdo promluví nebo něco upustí nebo se zeptá, kolik je hodin."
"spoke","speak","promluví","promluvit","pf"," And all Rabbit 's friends and relations spread themselves about on the grass, and waited hopefully in case anybody spoke to them, or dropped anything, or asked them the time."," A všichni Králíčkovi přátelé a příbuzní se usadili kolem na trávě a dychtivě čekali, až na ně někdo promluví nebo něco upustí nebo se zeptá, kolik je hodin."
"dropped","drop","upustí","upustit","pf"," And all Rabbit 's friends and relations spread themselves about on the grass, and waited hopefully in case anybody spoke to them, or dropped anything, or asked them the time."," A všichni Králíčkovi přátelé a příbuzní se usadili kolem na trávě a dychtivě čekali, až na ně někdo promluví nebo něco upustí nebo se zeptá, kolik je hodin."
