"Give","give","Dejte","dát","pf"," "" Give me your hand now, Ruskin."," "" Dejte mi ruku, tak, Ruskine."
"burying","bury","pohřbil","pohřbít","pf"," He sought employment and accepted an obscure medical post in the provincial harbor town of Southsea, Portsmouth, there beginning life anew, burying his grief and confusion in the welter of details and routine surrounding the maintenance of the health of this untroubled seaside community."," Hledal zaměstnání a přijal obskurní lékařské místo v provinčním přístavu města Southsea, Portsmouthu, kde začal nový život, pohřbil svůj žal a zmatení v každodenním ruchu a jednotlivostech spojených s údržbou zdraví zdejšího poklidného přímořského společenství."
"said","say","odpověděl","odpovědět","pf"," "" Most violent and frequently, "" said Bodger, cracking his knuckles :"," "" Děsně divoce a často, "" odpověděl Bodger a protáhl si klouby;"
"say","say","říct","říci","pf"," The first time, Bodgie 's not ashamed to say, that the Nuggins ever met his match on either side of the ropes. """," To bylo poprvé, a to se Bodgie nestydí říct, co starej Nuggins našel sobě rovnýho, ať v ringu nebo mimo něj. """
"address","address","oslovit","oslovit","pf"," You may address Spirit directly, "" the Dark Man said to Lady Nicholson."," Můžete Ducha přímo oslovit, "" řekl Snědý muž lady Nicholsonové."
"said","say","řekl","říci","pf"," You may address Spirit directly, "" the Dark Man said to Lady Nicholson."," Můžete Ducha přímo oslovit, "" řekl Snědý muž lady Nicholsonové."
"go","go","odejít","odejít","pf"," "" We can go, we could go, "" her brother leaned in to offer."," "" Můžeme odejít, "" naklonil se k ní její bratr."
"go","go","odejít","odejít","pf"," "" We can go, we could go, "" her brother leaned in to offer."," "" Můžeme odejít, "" naklonil se k ní její bratr."
"leaned","lean","naklonil","naklonit","pf"," "" We can go, we could go, "" her brother leaned in to offer."," "" Můžeme odejít, "" naklonil se k ní její bratr."
"Begin","begin","Začněte","začít","pf"," "" Begin with your son, "" said the medium."," "" Začněte svým synem, "" pravilo médium."
"said","say","pravilo","pravit","pf"," "" Begin with your son, "" said the medium."," "" Začněte svým synem, "" pravilo médium."
"offended","offend","neurazí","urazit","pf"," "" If you are n't offended by the compliment, Doctor, you do make a most attractive couple, "" he said pleasantly."," "" Pokud vás takový kompliment neurazí, pane doktore, tvoříte opravdu působivý pár, "" řekl mile."
"make","make","tvoříte","tvořit","impf"," "" If you are n't offended by the compliment, Doctor, you do make a most attractive couple, "" he said pleasantly."," "" Pokud vás takový kompliment neurazí, pane doktore, tvoříte opravdu působivý pár, "" řekl mile."
"said","say","řekl","říci","pf"," "" If you are n't offended by the compliment, Doctor, you do make a most attractive couple, "" he said pleasantly."," "" Pokud vás takový kompliment neurazí, pane doktore, tvoříte opravdu působivý pár, "" řekl mile."
"held","hold","zdržel","zdržet","pf"," Loathsome as the thought was that this man had knowledge of their recent intimacy, Doyle held his tongue."," Jakkoliv v něm představa, že tento člověk ví o jejich intimním sblížení, budila ošklivost, zdržel se komentáře."
"felt","feel","pocítil","pocítit","pf"," He cradled Eileen closer to him and felt the tender warmth of her neck against his hand."," Přitiskl Eileen těsněji k sobě a pocítil na ruce křehké teplo její šíje."
"going","go","jedeme","jet","impf"," "" Where are we going? """," "" Kam jedeme? """
"answer","answer","neodpověděl","odpovědět","pf"," Alexander did not answer."," Alexander neodpověděl."
"seen","see","viděl","vidět","impf"," "" Ever seen the like? "" asked Sparks."," "" Už jste něco takového někdy viděl? "" zeptal se Sparks."
"asked","ask","zeptal","zeptat","pf"," "" Ever seen the like? "" asked Sparks."," "" Už jste něco takového někdy viděl? "" zeptal se Sparks."
"replied","reply","odpověděl","odpovědět","pf"," "" Not in a body that 's been dead less than twenty years, "" Doyle replied, examining it more closely."," "" Ne u těla, které není mrtvé alespoň dvacet let, "" odpověděl Doyle, zkoumaje pozorně mrtvolu."
"examining","examine","zkoumaje","zkoumat","impf"," "" Not in a body that 's been dead less than twenty years, "" Doyle replied, examining it more closely."," "" Ne u těla, které není mrtvé alespoň dvacet let, "" odpověděl Doyle, zkoumaje pozorně mrtvolu."
"expecting","expect","očekává","očekávat","impf"," "" Lady Nicholson is expecting me, "" Doyle added authoritatively."," "" Lady Nicholsonová mě očekává, "" dodal Doyle sebejistě."
"added","add","dodal","dodat","pf"," "" Lady Nicholson is expecting me, "" Doyle added authoritatively."," "" Lady Nicholsonová mě očekává, "" dodal Doyle sebejistě."
"waited","wait","čekal","čekat","impf"," Doyle waited a long ten seconds, half expecting the boy to keel over -- a petit mal seizure perhaps -- about to reach out to him when his presence snapped crisply back into place."," Doyle čekal dlouhých deset vteřin, zpola předpokládaje, že se hoch zhroutí - - - snad petit mal - - - a už se ho chystal zachytit, když jeho existence náhle zaskočila zpátky na své místo."
"expecting","expect","čekal","čekat","impf"," Doyle waited a long ten seconds, half expecting the boy to keel over -- a petit mal seizure perhaps -- about to reach out to him when his presence snapped crisply back into place."," Doyle čekal dlouhých deset vteřin, zpola předpokládaje, že se hoch zhroutí - - - snad petit mal - - - a už se ho chystal zachytit, když jeho existence náhle zaskočila zpátky na své místo."
"expecting","expect","předpokládaje","předpokládat","impf"," Doyle waited a long ten seconds, half expecting the boy to keel over -- a petit mal seizure perhaps -- about to reach out to him when his presence snapped crisply back into place."," Doyle čekal dlouhých deset vteřin, zpola předpokládaje, že se hoch zhroutí - - - snad petit mal - - - a už se ho chystal zachytit, když jeho existence náhle zaskočila zpátky na své místo."
"snapped","snap","zachytit","zachytit","pf"," Doyle waited a long ten seconds, half expecting the boy to keel over -- a petit mal seizure perhaps -- about to reach out to him when his presence snapped crisply back into place."," Doyle čekal dlouhých deset vteřin, zpola předpokládaje, že se hoch zhroutí - - - snad petit mal - - - a už se ho chystal zachytit, když jeho existence náhle zaskočila zpátky na své místo."
"opened","open","otevřel","otevřít","pf"," He opened the door and bowed stiffly, waving Doyle through."," Hoch otevřel dveře a prkenně pokynul, aby Doyle prošel."
"breached","breach","prolomili","prolomit","pf"," And if tonight 's séance was any indication, my friend, they have breached the battlements and set foot across the threshold. """," A dnešní večer, příteli, nám možná naznačuje, že již prolomili hradby a stojí na samém prahu. """
"believe","believe","Nevěříte","věřit","impf"," "" Do you believe what your eyes saw in that room? """," "" Nevěříte tomu, co jste na vlastní oči viděl ve svém pokoji? """
"saw","see","viděl","vidět","impf"," "" Do you believe what your eyes saw in that room? """," "" Nevěříte tomu, co jste na vlastní oči viděl ve svém pokoji? """
"hear","hear","slyšet","slyšet","impf"," Doyle found he was unwilling to hear his answer."," Doyle si uvědomil, že si nepřeje slyšet vlastní odpověď."
"felt","feel","cítil","cítit","impf"," Doyle felt a jolt of dislocation, as if he were in a dream."," Doyle cítil, že ztrácí prostorovou orientaci, jako by byl ve snu."
"stay","stay","zůstat","zůstat","pf"," His mind struggled to stay above the flood tide of shock and dismay."," Jeho mozek se usilovně snažil zůstat nad hladinou přílivu šoku a hrůzy."
"opened","open","otevřely","otevřít","pf"," The door to the right opened."," Dveře po pravé straně se otevřely."
"seen","see","viděl","vidět","impf"," The boy he 'd seen before stood there, looking up at him without surprise."," Stál v nich chlapec, kterého už viděl, a překvapeně se na něj díval."
"seen","see","díval","dívat","impf"," The boy he 'd seen before stood there, looking up at him without surprise."," Stál v nich chlapec, kterého už viděl, a překvapeně se na něj díval."
"looking","look","díval","dívat","impf"," The boy he 'd seen before stood there, looking up at him without surprise."," Stál v nich chlapec, kterého už viděl, a překvapeně se na něj díval."
"said","say","řekl","říci","pf"," "" I 'm here for the séance, "" Doyle said."," "" Přišel jsem na seanci, "" řekl Doyle."
"obscuring","obscure","nezakryly","zakrýt","pf"," Grime smudging his face, a mobcap pulled low over the ears, but dirt and cap not entirely obscuring wrinkles at the brows and corners."," Tvář měl umouněnou a čepici staženou hluboko přes uši, ale ani špína, ani čepice zcela nezakryly vrásky na čele a v očních koutcích."
"said","say","pronesl","pronést","pf"," Happy to make your acquaintance, "" he said, offering the flask."," Jsem šťasten, že vás poznávám, "" pronesl a nabídl Doylovi lahvičku."
"offering","offer","nabídl","nabídnout","pf"," Happy to make your acquaintance, "" he said, offering the flask."," Jsem šťasten, že vás poznávám, "" pronesl a nabídl Doylovi lahvičku."
"enjoy","enjoy","neužil","užít","pf"," CLINGING TO THE bridge 's underbelly, fearful of plunging into the icy cataract below, Doyle did not, during the remainder of the night, enjoy a moment 's rest."," PŘITISKNUT K BŘICHU MOSTU a pln obav z koupele v ledovém kataraktu pod sebou, neužil si Doyle po celý zbytek noci ani chviličky odpočinku."
"do","do","Pojďte","jít","impf"," "" Keep walking; do n't run, "" said Sparks."," "" Pojďte krokem - - - neutíkejte, "" radil Sparks."
"run","run","neutíkejte","utíkat","impf"," "" Keep walking; do n't run, "" said Sparks."," "" Pojďte krokem - - - neutíkejte, "" radil Sparks."
"starting","start","otevřely","otevřít","pf"," He was on the verge of starting across to them when the door opened, and the house swallowed them up."," Právě se chystal vykročit přes ulici k nim, když se dveře otevřely a pohltily je."
"opened","open","otevřely","otevřít","pf"," He was on the verge of starting across to them when the door opened, and the house swallowed them up."," Právě se chystal vykročit přes ulici k nim, když se dveře otevřely a pohltily je."
"swallowed","swallow","pohltily","pohltit","pf"," He was on the verge of starting across to them when the door opened, and the house swallowed them up."," Právě se chystal vykročit přes ulici k nim, když se dveře otevřely a pohltily je."
