"offer","offer","nepodal","podat","pf"," LAM DIDN'T SAY HELLO or offer to shake hands."," Lam nepozdravil ani nám nepodal ruku."
"thought","think","vzpomněl","vzpomenout","pf"," I thought for a second, then remembered Hector."," Na okamžik jsem se zarazil, ale pak jsem si vzpomněl na Hectora."
"remembered","remember","vzpomněl","vzpomenout","pf"," I thought for a second, then remembered Hector."," Na okamžik jsem se zarazil, ale pak jsem si vzpomněl na Hectora."
"going","go","odcházíš","odcházet","impf"," "" Where are you going? """," "" Kam odcházíš? """
"spoken","speak","Mluvil","mluvit","impf"," I 've spoken to Judge Kisner about it."," Mluvil jsem o tom se soudcem Kisnerem."
"settle","settle","dohodnout","dohodnout","pf"," "" Your Honor, if we can settle all other issues, we will not push for an indictment. """," "" Vaše ctihodnosti, pokud se nám podaří dohodnout se na ostatních věcech, nebudeme na žalobě trvat. """
"cut","cut","snížen","snížit","pf"," In the past fifteen years, two and a half million low-cost housing units have been eliminated, and the federal housing programs have been cut seventy percent."," Za posledních patnáct let bylo zrušeno dvaapůl milionu levných bytových jednotek a program federální vlády na zajištění levného bydlení byl snížen o sedmdesát procent."
"fought","fight","přemáhat","přemáhat","impf"," As a lawyer trained to keep meticulous notes, I fought the compulsion to rip open my briefcase and begin scribbling."," Jako právník vycvičený k tomu, abych si všechno zaznamenával, jsem musel přemáhat nutkání otevřít kufřík a začít psát."
"begin","begin","otevřít","otevřít","pf"," As a lawyer trained to keep meticulous notes, I fought the compulsion to rip open my briefcase and begin scribbling."," Jako právník vycvičený k tomu, abych si všechno zaznamenával, jsem musel přemáhat nutkání otevřít kufřík a začít psát."
"begin","begin","začít","začít","pf"," As a lawyer trained to keep meticulous notes, I fought the compulsion to rip open my briefcase and begin scribbling."," Jako právník vycvičený k tomu, abych si všechno zaznamenával, jsem musel přemáhat nutkání otevřít kufřík a začít psát."
"keep","keep","psát","psát","impf"," As a lawyer trained to keep meticulous notes, I fought the compulsion to rip open my briefcase and begin scribbling."," Jako právník vycvičený k tomu, abych si všechno zaznamenával, jsem musel přemáhat nutkání otevřít kufřík a začít psát."
"listened","listen","poslouchal","poslouchat","impf"," I just listened."," Jen jsem poslouchal."
"left","leave","nenechala","nechat","pf"," Not a single item was out of place, and nothing of hers had been left behind."," Jediným předmětem nikdo nepohnul a Ruby tu po sobě nenechala nic, co by jí patřilo."
"thanked","thank","Poděkoval","poděkovat","pf"," I thanked them and left."," Poděkoval jsem jim a vypadl."
"called","call","Zavolal","zavolat","pf"," I called Megan to alert her, then fought my way into the city with a million other commuters."," Zavolal jsem Megan, abych ji varoval, a pak jsem se prodíral městem s milionem dalších řidičů."
"alert","alert","varoval","varovat","impf"," I called Megan to alert her, then fought my way into the city with a million other commuters."," Zavolal jsem Megan, abych ji varoval, a pak jsem se prodíral městem s milionem dalších řidičů."
"deemed","deem","považují","považovat","impf"," They stayed in four-star hotels, ate in swanky restaurants, but drew the line at limousines, which were deemed too extravagant."," Přespávají ve čtyřhvězdičkových hotelech, večeří v nóbl restauracích, ale vyhýbají se dlouhým limuzínám, které považují za příliš výstřední."
"cried","cry","řval","řvát","impf"," "" She had this baby who would n't shut up, cried all the time, nobody could sleep."," "" No, prostě měla malýho špunta, co nechtěl držet hubu, v jednom kuse řval a nikdo nemoh spát."
"sleep","sleep","spát","spát","impf"," "" She had this baby who would n't shut up, cried all the time, nobody could sleep."," "" No, prostě měla malýho špunta, co nechtěl držet hubu, v jednom kuse řval a nikdo nemoh spát."
"told","tell","Vyprávěl","vyprávět","impf"," He told the story while stirring his soup."," Vyprávěl nám to a míchal si přilom polévku."
"stirring","stir","míchal","míchat","impf"," He told the story while stirring his soup."," Vyprávěl nám to a míchal si přilom polévku."
"believe","believe","nevěřil","věřit","impf"," It was well rehearsed, well delivered, and I did n't believe a word of it."," Měl to dobře nacvičené, hezky to přednesl, a já mu nevěřil ani slovo."
"listening","listen","naslouchali","naslouchat","impf"," But others were listening, and Drano was enjoying himself."," Ale ostatní naslouchali a Šlehu to těšilo."
"enjoying","enjoy","těšilo","těšit","impf"," But others were listening, and Drano was enjoying himself."," Ale ostatní naslouchali a Šlehu to těšilo."
"opened","open","otevírala","otevírat","impf"," The job offer was not unexpected, but its arrival opened a door I was hesitant to walk through."," Tahle nabídka se vcelku dala očekávat, ale otevírala mi dveře, u nichž jsem si nebyl jist, že jimi chci projít."
"ordered","order","objednali","objednat","pf"," Black bean soup arrived, and we ordered more beer."," Dostali jsme fazolovou polévku a objednali si další pivo."
"Spent","spend","Strávil","strávit","pf"," Spent a few years on the Hill, landed on the street."," Strávil pár let v Capitolu a skončil v poradně."
"said","say","řekl","říci","pf"," "" Come on, "" I said with a smile."," "" Ale no tak, "" řekl jsem s úsměvem."
"need","need","Potřebuju","potřebovat","impf"," "" I need to know where you live."," "" Potřebuju vědět, kde bydlíte."
"live","live","bydlíte","bydlet","impf"," "" I need to know where you live."," "" Potřebuju vědět, kde bydlíte."
"live","live","bydlela","bydlet","impf"," "" Used to live in a shelter, but had to leave."," "" Dřív jsem bydlela v útulku, ale musela jsem vypadnout."
"raped","rape","znásilnili","znásilnit","pf"," Almost got raped."," Málem mě tam znásilnili."
"ached","ache","bolet","bolet","impf"," The night air was sharp and cold, and I breathed its sweetness until my lungs ached."," Večerní vzduch byl ostrý a studený a já ho do sebe sladce vtahoval, dokud mě nezačaly bolet plíce."
"ran","run","běžela","běžet","impf"," As Polly ran to get her car, I hid at the corner of the building and watched the circus out front."," Zatímco Polly běžela pro auto, opřel jsem se o roh budovy a sledoval cirkus panující venku."
"watched","watch","sledoval","sledovat","impf"," As Polly ran to get her car, I hid at the corner of the building and watched the circus out front."," Zatímco Polly běžela pro auto, opřel jsem se o roh budovy a sledoval cirkus panující venku."
"packing","pack","balili","balit","impf"," They were packing and leaving."," Všichni balili a odjížděli."
"leaving","leave","odjížděli","odjíždět","impf"," They were packing and leaving."," Všichni balili a odjížděli."
"tried","try","Zkoušeli","zkoušet","impf"," We had tried various methods, but I never found the paper half the time."," Zkoušeli jsme nejrůznější metody, ale každé druhé číslo k nám nikdy nedorazilo."
"dressed","dress","oblékl","obléknout","pf"," I showered and dressed in layers."," Osprchoval jsem se a pořádné se oblékl."
"taken","take","vzali","vzít","pf"," My watch, wallet, cell phone, cash - and everything else I had with me - had been taken and inventoried."," Hodinky, peněženku, mobilní telefon, hotové peníze - prostě všechno, co jsem měl s sebou - mi vzali a zanesli do seznamu."
"taken","take","zanesli","zanést","pf"," My watch, wallet, cell phone, cash - and everything else I had with me - had been taken and inventoried."," Hodinky, peněženku, mobilní telefon, hotové peníze - prostě všechno, co jsem měl s sebou - mi vzali a zanesli do seznamu."
"makes","make","udělají","udělat","pf"," "" Law school makes you greedy. """," "" Právnický fakulty udělají z lidí bestie. """
"take","take","vzít","vzít","pf"," Our firm has a program where you can take a year off, sort of a sabbatical, and do public interest law."," Naše firma má takový program, kdy si člověk může vzít rok volna, něco jako studijní pobyt, a věnovat se službě veřejnosti."
"do","do","vzít","vzít","pf"," Our firm has a program where you can take a year off, sort of a sabbatical, and do public interest law."," Naše firma má takový program, kdy si člověk může vzít rok volna, něco jako studijní pobyt, a věnovat se službě veřejnosti."
"return","return","vrátíš","vrátit","pf"," After twelve months, you return as if you never left."," Po dvanácti měsících se vrátíš, jako bys nikdy neodešel."
"left","leave","neodešel","odejít","pf"," After twelve months, you return as if you never left."," Po dvanácti měsících se vrátíš, jako bys nikdy neodešel."
"do","do","jde","jít","impf"," "" What do they want? """," "" O co jim jde? """
"looking","look","Hledají","hledat","impf"," "" They 're looking for a file. """," "" Hledají nějaký spis. """
"encountered","encounter","narazil","narazit","pf"," Gasko happened to be the first cop I encountered."," Gasko byl shodou okolností první policista, na kterého jsem narazil."
"signed","sign","Podepsal","podepsat","pf"," I signed it and gave it back to her."," Podepsal jsem to a zase jí papír vrátil."
"read","read","přečíst","přečíst","pf"," A lawyer under pressure cannot read two paragraphs and make a quick decision."," Když je právník pod tlakem, nemůže si přečíst dva odstavce a dojít k rychlému rozhodnutí."
"looking","look","Hledali","hledat","impf"," They were looking for loopholes."," Hledali v textu skuliny."
"signed","sign","podepsali","podepsat","pf"," They signed off and the agreements were gathered by the clerk."," Nakonec to podepsali a DeOriova pomocnice prohlášení sesbírala."
"slept","sleep","Spal","spát","impf"," "" Have you ever slept in the snow? """," "" Spal jsi někdy ve sněhu? """
"make","make","Vyděláváš","vydělávat","impf"," "" You make a lot of money, yet you 're too greedy to hand me some change on the sidewalk. """," "" Vyděláváš spoustu peněz a jsi takový hamoun, že člověku ani nehodíš drobný, když jdeš okolo po chodníku. """
"waved","wave","Mávl","mávnout","pf"," He waved the gun at the rest of them."," Mávl zbraní k ostatním."
"sit","sit","sedím","sedět","impf"," You walk right by me as I sit and beg."," Když tam sedím a žebrám, jen chodíte okolo."
"walk","walk","chodíte","chodit","impf"," You walk right by me as I sit and beg."," Když tam sedím a žebrám, jen chodíte okolo."
"spend","spend","Utratíte","utratit","pf"," You spend more on fancy coffee than I do on meals."," Utratíte víc za nóbl kafe než já za jídlo."
