"want","want","Chci","chtít","impf"," "" I want him to take me seriously."," "" Chci, aby mě bral vážně."
"analyze","analyze","analyzovala","analyzovat","impf"," "" And this Mapstone Investigations operation uses Isabel to analyze its agents ' dreams. """," "" A Mapstonová si Isabel najímá, aby analyzovala sny jejích agentů? """
"finance","finance","financovat","financovat","impf"," "" Only one source I know of that would be likely to cough up enough money to finance a phony sleep research facility and pay people big bucks to solve crimes in their dreams, "" Farrell concluded dryly."," "" Znám jenom jeden zdroj, který má tolik peněz, že si může dovolit financovat tajný výzkum snů a královsky platit lidem za to, že řeší zločiny ve spánku, "" dokončil Farrell."
"pay","pay","platit","platit","impf"," "" Only one source I know of that would be likely to cough up enough money to finance a phony sleep research facility and pay people big bucks to solve crimes in their dreams, "" Farrell concluded dryly."," "" Znám jenom jeden zdroj, který má tolik peněz, že si může dovolit financovat tajný výzkum snů a královsky platit lidem za to, že řeší zločiny ve spánku, "" dokončil Farrell."
"solve","solve","řeší","řešit","impf"," "" Only one source I know of that would be likely to cough up enough money to finance a phony sleep research facility and pay people big bucks to solve crimes in their dreams, "" Farrell concluded dryly."," "" Znám jenom jeden zdroj, který má tolik peněz, že si může dovolit financovat tajný výzkum snů a královsky platit lidem za to, že řeší zločiny ve spánku, "" dokončil Farrell."
"concluded","conclude","dokončil","dokončit","pf"," "" Only one source I know of that would be likely to cough up enough money to finance a phony sleep research facility and pay people big bucks to solve crimes in their dreams, "" Farrell concluded dryly."," "" Znám jenom jeden zdroj, který má tolik peněz, že si může dovolit financovat tajný výzkum snů a královsky platit lidem za to, že řeší zločiny ve spánku, "" dokončil Farrell."
"thought","think","uvažovala","uvažovat","impf"," She thought about that for a moment and then decided to play a couple of her own cards."," Chvíli uvažovala a potom vyložila karty na stůl."
"thought","think","pomyslela","pomyslet","pf"," He sounded impressed but not surprised, she thought, and certainly not alarmed."," Jeho hlas prozrazuje uznání, ale ne překvapení, pomyslela si."
"realize","realize","Nevšimla","všimnout","pf"," She did n't realize he had slipped the buttons until he was peeling the garment off her."," Nevšimla si, že si Ellis hraje s knoflíčky, dokud ji nezačal svlékat."
"decides","decide","rozhodne","rozhodnout","pf"," No problems tomorrow if one of us decides not to mix business and pleasure. """," Jestli se jeden z nás rozhodne, že nebude míchat obchod a soukromí dohromady, nenastane zítra žádný problém. """
"mix","mix","míchat","míchat","impf"," No problems tomorrow if one of us decides not to mix business and pleasure. """," Jestli se jeden z nás rozhodne, že nebude míchat obchod a soukromí dohromady, nenastane zítra žádný problém. """
"call","call","nazýváš","nazývat","impf"," "" What do you call an arrangement like that? "" she asked."," "" Jak takovou úmluvu nazýváš? """
"stroked","stroke","pohladil","pohladit","pf"," He stroked her lower lip with one finger. It trembled at his touch and everything inside him clenched with need."," Jedním prstem jí pohladil spodní ret, a když se pod jeho dotekem zachvěl, všechno se v něm sevřelo touhou."
"clenched","clench","sevřelo","sevřít","pf"," He stroked her lower lip with one finger. It trembled at his touch and everything inside him clenched with need."," Jedním prstem jí pohladil spodní ret, a když se pod jeho dotekem zachvěl, všechno se v něm sevřelo touhou."
"muttered","mutter","zamumlal","zamumlat","pf"," "" Lucky you, "" he muttered into her hair with great feeling."," "" Máš štěstí, "" zamumlal jí procítěně do vlasů."
"pleased","please","potěšila","potěšit","pf"," She was pleased by the compliment."," Pochvala ji potěšila."
"learn","learn","učit","učit","impf"," I know I 've got a lot to learn about the investigative side of this business but I like to think I 've picked up a few things working for you and Lawson this past year. """," Vím, že se musím ještě hodně učit, ale určitě jsem za rok, kdy jsem pracovala pro Lawsona a pro tebe, z vyšetřování zločinů hodně pochytila. """
"working","work","pracovala","pracovat","impf"," I know I 've got a lot to learn about the investigative side of this business but I like to think I 've picked up a few things working for you and Lawson this past year. """," Vím, že se musím ještě hodně učit, ale určitě jsem za rok, kdy jsem pracovala pro Lawsona a pro tebe, z vyšetřování zločinů hodně pochytila. """
"Think","think","Myslíš","myslet","impf"," "" Think you 've got a talent for the profession? """," "" Myslíš, že máš detektivní nadání? """
"Think","think","máš","mít","impf"," "" Think you 've got a talent for the profession? """," "" Myslíš, že máš detektivní nadání? """
"hope","hope","doufám","doufat","impf"," "" I sure hope so."," "" Pevně doufám."
"Remember","remember","Pamatuješ","pamatovat","impf"," Remember those online games he was always playing?"," Pamatuješ se, jak pořád seděl u nějaké hry?"
"ask","ask","Zeptej","zeptat","pf"," Just ask any parent. """," Zeptej se kteréhokoliv rodiče. """
"heard","hear","uslyšel","uslyšet","pf"," Ellis heard the irritating ping-ping-ping again and resisted the urge to grind his teeth."," Ellis znovu uslyšel protivné ťuk - ťuk a potlačil nutkání zaskřípat hlasitě zuby."
"want","want","Nechci","chtít","impf"," "" I do n't want to worry you, because I think everything is okay but I just went by your unit and noticed that the padlock is missing."," "" Nechci vás zbytečně strašit, protože si myslím, že o nic nejde, ale právě jsem šel kolem vaší kóje a všiml jsem si, že na ní chybí zámek."
"think","think","myslím","myslet","impf"," "" I do n't want to worry you, because I think everything is okay but I just went by your unit and noticed that the padlock is missing."," "" Nechci vás zbytečně strašit, protože si myslím, že o nic nejde, ale právě jsem šel kolem vaší kóje a všiml jsem si, že na ní chybí zámek."
"do","do","nejde","jít","impf"," "" I do n't want to worry you, because I think everything is okay but I just went by your unit and noticed that the padlock is missing."," "" Nechci vás zbytečně strašit, protože si myslím, že o nic nejde, ale právě jsem šel kolem vaší kóje a všiml jsem si, že na ní chybí zámek."
"went","go","nejde","jít","impf"," "" I do n't want to worry you, because I think everything is okay but I just went by your unit and noticed that the padlock is missing."," "" Nechci vás zbytečně strašit, protože si myslím, že o nic nejde, ale právě jsem šel kolem vaší kóje a všiml jsem si, že na ní chybí zámek."
"do","do","šel","jít","impf"," "" I do n't want to worry you, because I think everything is okay but I just went by your unit and noticed that the padlock is missing."," "" Nechci vás zbytečně strašit, protože si myslím, že o nic nejde, ale právě jsem šel kolem vaší kóje a všiml jsem si, že na ní chybí zámek."
"went","go","šel","jít","impf"," "" I do n't want to worry you, because I think everything is okay but I just went by your unit and noticed that the padlock is missing."," "" Nechci vás zbytečně strašit, protože si myslím, že o nic nejde, ale právě jsem šel kolem vaší kóje a všiml jsem si, že na ní chybí zámek."
"noticed","notice","všiml","všimnout","pf"," "" I do n't want to worry you, because I think everything is okay but I just went by your unit and noticed that the padlock is missing."," "" Nechci vás zbytečně strašit, protože si myslím, že o nic nejde, ale právě jsem šel kolem vaší kóje a všiml jsem si, že na ní chybí zámek."
"missing","miss","chybí","chybit","pf"," "" I do n't want to worry you, because I think everything is okay but I just went by your unit and noticed that the padlock is missing."," "" Nechci vás zbytečně strašit, protože si myslím, že o nic nejde, ale právě jsem šel kolem vaší kóje a všiml jsem si, že na ní chybí zámek."
"forget","forget","Nezapomněla","zapomenout","pf"," Did you forget to replace it last time you were out here? """," Nezapomněla jste zamknout, když jste tady byla naposled? """
"talking","talk","mluvíte","mluvit","impf"," Are you sure it 's my unit you 're talking about? """," Víte jistě, že mluvíte o mé kóji? """
"analyzed","analyze","provedete","provést","pf"," "" After you 've analyzed a lot of Level Five dream reports from one person over a span of time, you ca n't help but pick up a good, working knowledge of his or her personality and character, "" she said."," "" Jestliže v určitém časovém rozpětí provedete analýzu většího počtu lucidních snů jedné osoby, nutně poznáte její povahu a sklony. """
"help","help","provedete","provést","pf"," "" After you 've analyzed a lot of Level Five dream reports from one person over a span of time, you ca n't help but pick up a good, working knowledge of his or her personality and character, "" she said."," "" Jestliže v určitém časovém rozpětí provedete analýzu většího počtu lucidních snů jedné osoby, nutně poznáte její povahu a sklony. """
"took","take","zavedl","zavést","pf"," He could no longer access the gateway dream, the one that took him into the extreme dreaming state."," Ztratil přístup do průchodu, který ho by zavedl do vyšších hladin snění."
