"meet","meet","nesetkáme","setkat","pf"," "" And I will let you go at that - and may we never meet again! """," "" Především skoncuju s vámi - a kéž se už nikdy nesetkáme! """
"shared","share","sdíleli","sdílet","impf"," "" Just when a wizard would have been most useful, too, "" groaned Dori and Nori ( who shared the hobbit 's views about regular meals, plenty and often )."," "" A zrovna teď, když by takový čaroděj byl neužitečnější! "" naříkali Dori a Nori ( kteří sdíleli hobitův názor o pravidelném jídle, hojném a častém )."
"decided","decide","rozhodli","rozhodnout","pf"," They decided in the end that they would have to camp where they were."," Nakonec se rozhodli, že se budou muset utábořit tam, kde právě jsou."
"came","come","přiletěla","přiletět","pf"," Then another came and another, one in blue flames, one in red, another in green."," Pak přiletěla další šiška, a ještě jedna, první v modrých plamenech, druhá v červených, třetí v zelených."
"hit","hit","trefila","trefit","pf"," A specially large one hit the chief wolf on the nose, and he leaped in the air ten feet, and then rushed round and round the circle biting and snapping even at the other wolves in his anger and fright."," Jedna zvlášť veliká trefila vlčího vůdce do čumáku, že vyskočil na deset stop do výšky a pak začal obíhat v kruhu dokolečka a rafat a chňapat i po druhých vlcích, takový se ho zmocnil vztek a strach."
"leaped","leap","vyskočil","vyskočit","pf"," A specially large one hit the chief wolf on the nose, and he leaped in the air ten feet, and then rushed round and round the circle biting and snapping even at the other wolves in his anger and fright."," Jedna zvlášť veliká trefila vlčího vůdce do čumáku, že vyskočil na deset stop do výšky a pak začal obíhat v kruhu dokolečka a rafat a chňapat i po druhých vlcích, takový se ho zmocnil vztek a strach."
"caught","catch","chycen","chytit","pf"," Very soon the hobbit would be caught in a thick fence of them all round him - that at least was the spiders ' idea."," Hobitovi hrozilo, že bude brzy chycen v husté ohradě kolem dokola - tak si to aspoň pavouci představovali."
"began","begin","začal","začít","pf"," Standing now in the middle of the hunting and spinning insects Bilbo plucked up his courage and began a new song :"," Bilbo však teď uprostřed předoucích a tkajících netvorů sebral kuráž a začal novou písničku :"
"going","go","jdete","jít","impf"," "" Where are you going? "" said Thorin, in a tone that seemed to show that he guessed both halves of the hobbit 's mind."," "" Kam jdete? "" ozval se Thorin tónem, který jako by naznačoval, že uhodl obě protichůdné hobitovy myšlenky."
"guessed","guess","uhodl","uhodnout","pf"," "" Where are you going? "" said Thorin, in a tone that seemed to show that he guessed both halves of the hobbit 's mind."," "" Kam jdete? "" ozval se Thorin tónem, který jako by naznačoval, že uhodl obě protichůdné hobitovy myšlenky."
"said","say","odpověděli","odpovědět","pf"," "" We like the dark, "" said the dwarves."," "" My máme rádi tmu, "" odpověděli trpaslíci."
"sat","sit","posadil","posadit","pf"," "" Of course! "" said Bilbo, and sat down in a hurry."," "" Samozřejmě! "" souhlasil Bilbo a honem se zase posadil."
"missed","miss","minul","minout","pf"," He missed the stool and sat in the fender, knocking over the poker and shovel with a crash."," Jenomže minul šamrličku, dosedl na mřížku před ohništěm a s rachotem porazil pohrabáč a lopatku."
"Remember","remember","Pamatujte","pamatovat","impf"," Remember you are over the Edge of the Wild now, and in for all sorts of fun wherever you go."," Pamatujte, že jste překročili hranice Divočiny a že vás teď čekají všechny možné legrace, ať se vrtnete kam vrtnete."
"go","go","překročili","překročit","pf"," Remember you are over the Edge of the Wild now, and in for all sorts of fun wherever you go."," Pamatujte, že jste překročili hranice Divočiny a že vás teď čekají všechny možné legrace, ať se vrtnete kam vrtnete."
"said","say","řekl","říci","pf"," "" Farewell, Balin! "" he said;"," "" Buďte zdráv, Baline! "" řekl."
"turning","turn","obrátil","obrátit","pf"," And turning towards the Mountain he added :"," A pak se obrátil k Hoře a dodal :"
"added","add","dodal","dodat","pf"," And turning towards the Mountain he added :"," A pak se obrátil k Hoře a dodal :"
"stuck","stick","lepila","lepit","impf"," with its help, though it stuck to his hand and hurt him, he scrambled up - only to meet an old slow wicked fat-bodied spider who had remained behind to guard the prisoners, and had been busy pinching them to see which was the juiciest to eat."," s jeho pomocí, třebaže se mu pavučina lepila na ruce a způsobovala mu bolest, se vyškrábal nahoru - jenom aby se tam setkal se starým pomalým břichatým pavoukem, který tam zůstal, aby hlídal zajatce, a pilně je štípal, aby zjistil, který je nejšťavnatější k jídlu."
"meet","meet","setkal","setkat","pf"," with its help, though it stuck to his hand and hurt him, he scrambled up - only to meet an old slow wicked fat-bodied spider who had remained behind to guard the prisoners, and had been busy pinching them to see which was the juiciest to eat."," s jeho pomocí, třebaže se mu pavučina lepila na ruce a způsobovala mu bolest, se vyškrábal nahoru - jenom aby se tam setkal se starým pomalým břichatým pavoukem, který tam zůstal, aby hlídal zajatce, a pilně je štípal, aby zjistil, který je nejšťavnatější k jídlu."
"remained","remain","zůstal","zůstat","pf"," with its help, though it stuck to his hand and hurt him, he scrambled up - only to meet an old slow wicked fat-bodied spider who had remained behind to guard the prisoners, and had been busy pinching them to see which was the juiciest to eat."," s jeho pomocí, třebaže se mu pavučina lepila na ruce a způsobovala mu bolest, se vyškrábal nahoru - jenom aby se tam setkal se starým pomalým břichatým pavoukem, který tam zůstal, aby hlídal zajatce, a pilně je štípal, aby zjistil, který je nejšťavnatější k jídlu."
"guard","guard","hlídal","hlídat","impf"," with its help, though it stuck to his hand and hurt him, he scrambled up - only to meet an old slow wicked fat-bodied spider who had remained behind to guard the prisoners, and had been busy pinching them to see which was the juiciest to eat."," s jeho pomocí, třebaže se mu pavučina lepila na ruce a způsobovala mu bolest, se vyškrábal nahoru - jenom aby se tam setkal se starým pomalým břichatým pavoukem, který tam zůstal, aby hlídal zajatce, a pilně je štípal, aby zjistil, který je nejšťavnatější k jídlu."
"thought","think","Myslel","myslet","impf"," It had thought of starting the feast while the others were away, but Mr. Baggins was in a hurry, and before the spider knew what was happening it felt his sting and rolled off the branch dead."," Myslel si, že se pustí do hodování, dokud jsou ostatní pryč, ale pan Pytlík měl naspěch, a než se pavouk nadál, ucítil jeho žihadlo a svalil se mrtvý z větve."
"thought","think","měl","mít","impf"," It had thought of starting the feast while the others were away, but Mr. Baggins was in a hurry, and before the spider knew what was happening it felt his sting and rolled off the branch dead."," Myslel si, že se pustí do hodování, dokud jsou ostatní pryč, ale pan Pytlík měl naspěch, a než se pavouk nadál, ucítil jeho žihadlo a svalil se mrtvý z větve."
"felt","feel","ucítil","ucítit","pf"," It had thought of starting the feast while the others were away, but Mr. Baggins was in a hurry, and before the spider knew what was happening it felt his sting and rolled off the branch dead."," Myslel si, že se pustí do hodování, dokud jsou ostatní pryč, ale pan Pytlík měl naspěch, a než se pavouk nadál, ucítil jeho žihadlo a svalil se mrtvý z větve."
"said","say","odpověděl","odpovědět","pf"," "" Bilbo Baggins at yours! "" said the hobbit, too surprised to ask any questions for the moment."," "" Bilbo Pytlík k vašim! "" odpověděl hobit, příliš překvapený, než aby se pro tu chvíli na něco ptal."
"ask","ask","ptal","ptát","impf"," "" Bilbo Baggins at yours! "" said the hobbit, too surprised to ask any questions for the moment."," "" Bilbo Pytlík k vašim! "" odpověděl hobit, příliš překvapený, než aby se pro tu chvíli na něco ptal."
"added","add","dodal","dodat","pf"," When the silence that followed had become uncomfortable, he added :"," Když nastalé ticho začalo být tísnivé, dodal :"
"meant","mean","myslel","myslet","impf"," A little stiff perhaps, but he meant it kindly."," Znělo to možná trochu škrobeně, ale myslel to vlídně."
"do","do","dělali","dělat","impf"," And what would you do, if an uninvited dwarf came and hung his things up in your hall without a word of explanation?"," Co byste taky dělali vy, kdyby k vám přišel nepozvaný trpaslík a odložil si v předsíni beze slůvka vysvětlení plášť?"
"came","come","přišel","přijít","pf"," And what would you do, if an uninvited dwarf came and hung his things up in your hall without a word of explanation?"," Co byste taky dělali vy, kdyby k vám přišel nepozvaný trpaslík a odložil si v předsíni beze slůvka vysvětlení plášť?"
"talk","talk","Nemluv","mluvit","impf"," "" Do n't talk to yerself! "" said Tom."," "" Nemluv sám pro sebe! "" doporučil mu Tom."
"said","say","Nemluv","mluvit","impf"," "" Do n't talk to yerself! "" said Tom."," "" Nemluv sám pro sebe! "" doporučil mu Tom."
"wants","want","chceš","chtít","impf"," "" But if you wants to sit on the last one, sit on him."," "" Ale esli si chceš sednout na toho posledního, tak si na něm seď!"
"sit","sit","sednout","sednout","pf"," "" But if you wants to sit on the last one, sit on him."," "" Ale esli si chceš sednout na toho posledního, tak si na něm seď!"
"sit","sit","sednout","sednout","pf"," "" But if you wants to sit on the last one, sit on him."," "" Ale esli si chceš sednout na toho posledního, tak si na něm seď!"
"sit","sit","seď","sedět","impf"," "" But if you wants to sit on the last one, sit on him."," "" Ale esli si chceš sednout na toho posledního, tak si na něm seď!"
"sit","sit","seď","sedět","impf"," "" But if you wants to sit on the last one, sit on him."," "" Ale esli si chceš sednout na toho posledního, tak si na něm seď!"
"said","say","řekl","říci","pf"," "" The one with the yellow stockings, "" said Bert."," "" Ten s těma žlutejma fuseklema, "" řekl Berta."
