"wants","want","chtělo","chtít","impf"," You think I 'm stubborn? Amanda wants to shout."," A to tvrdíte, že já jsem tvrdohlavá? chtělo se vykřiknout Amandě."
"drops","drop","upustila","upustit","pf"," Amanda screams and drops the poker, spinning toward the sound."," Amanda zaječela a upustila pohrabáč, otočila se po zvuku."
"spinning","spin","otočila","otočit","pf"," Amanda screams and drops the poker, spinning toward the sound."," Amanda zaječela a upustila pohrabáč, otočila se po zvuku."
"allowing","allow","dovolí","dovolit","pf"," "" I 'm not sure they 're allowing visitors, "" the nurse calls after them."," "" Nevím jistě, jestli jí dovolí návštěvu! "" zavolala za ní sestra."
"calls","call","zavolala","zavolat","pf"," "" I 'm not sure they 're allowing visitors, "" the nurse calls after them."," "" Nevím jistě, jestli jí dovolí návštěvu! "" zavolala za ní sestra."
"sitting","sit","seděl","sedět","impf"," They spot the guard sitting outside her door as soon as they turn the corner."," Strážného, který seděl na židli před pokojem, uviděli okamžitě, jakmile zahnuli za ohyb chodby."
"spot","spot","uviděli","uvidět","pf"," They spot the guard sitting outside her door as soon as they turn the corner."," Strážného, který seděl na židli před pokojem, uviděli okamžitě, jakmile zahnuli za ohyb chodby."
"turn","turn","zahnuli","zahnout","pf"," They spot the guard sitting outside her door as soon as they turn the corner."," Strážného, který seděl na židli před pokojem, uviděli okamžitě, jakmile zahnuli za ohyb chodby."
"came","come","přišel","přijít","pf"," And then Spenser came along."," A pak přišel Spenser."
"do","do","dělat","dělat","impf"," And then, well, what was I supposed to do?"," A pak, no, co jsem mohla dělat?"
"take","take","zjistil","zjistit","pf"," Surely he was right - they 'd take away my children as soon as anyone found out. """," Měl určitě pravdu - kdyby to někdo zjistil, museli by mi děti vzít. """
"found","find","zjistil","zjistit","pf"," Surely he was right - they 'd take away my children as soon as anyone found out. """," Měl určitě pravdu - kdyby to někdo zjistil, museli by mi děti vzít. """
"take","take","vzít","vzít","pf"," Surely he was right - they 'd take away my children as soon as anyone found out. """," Měl určitě pravdu - kdyby to někdo zjistil, museli by mi děti vzít. """
"take","take","vzít","vzít","pf"," "" Nobody is going to take away your children, "" Amanda assures her again."," "" Děti ti nikdo vzít nemůže, "" ujistila ji znovu Amanda."
"assures","assure","ujistila","ujistit","pf"," "" Nobody is going to take away your children, "" Amanda assures her again."," "" Děti ti nikdo vzít nemůže, "" ujistila ji znovu Amanda."
"refuses","refuse","odmítala","odmítat","impf"," She brushes several clumps of wet snow from the side of her coat, and refuses to look at him."," Sklepávala si z boku kabátu nalepený vlhký sníh a odmítala se na něj podívat."
"look","look","podívat","podívat","pf"," She brushes several clumps of wet snow from the side of her coat, and refuses to look at him."," Sklepávala si z boku kabátu nalepený vlhký sníh a odmítala se na něj podívat."
"said","say","Řekla","říci","pf"," "" I said I 'm fine. """," "" Řekla jsem, že jsem v pořádku. """
"want","want","Nechceš","chtít","impf"," "" Do you want to go back inside, sit down for a while? """," "" Nechceš se vrátit a chvilku se tam posadit? """
"sit","sit","posadit","posadit","pf"," "" Do you want to go back inside, sit down for a while? """," "" Nechceš se vrátit a chvilku se tam posadit? """
"want","want","Chci","chtít","impf"," I want to get away from this miserable place as fast as humanly possible. """," Chci se dostat z tohohle příšerného místa tak rychle, jak je v lidských silách. """
"get","get","dostat","dostat","pf"," I want to get away from this miserable place as fast as humanly possible. """," Chci se dostat z tohohle příšerného místa tak rychle, jak je v lidských silách. """
"calls","call","Zavolala","zavolat","pf"," She calls her office, begins speaking even before her secretary has time to say hello."," Zavolala do kanceláře a začala mluvit dřív, než ji sekretářka stačila pozdravit."
"begins","begin","začala","začít","pf"," She calls her office, begins speaking even before her secretary has time to say hello."," Zavolala do kanceláře a začala mluvit dřív, než ji sekretářka stačila pozdravit."
"speaking","speak","mluvit","mluvit","impf"," She calls her office, begins speaking even before her secretary has time to say hello."," Zavolala do kanceláře a začala mluvit dřív, než ji sekretářka stačila pozdravit."
"say","say","mluvit","mluvit","impf"," She calls her office, begins speaking even before her secretary has time to say hello."," Zavolala do kanceláře a začala mluvit dřív, než ji sekretářka stačila pozdravit."
"crosses","cross","Přecházela","přecházet","impf"," She crosses the street as the light is changing from amber to red."," Přecházela ulici a na semaforu právě červená vystřídala zelenou."
"called","call","Volal","volat","impf"," "" Gerald Rayner called to see if you 'd agree to another postponement on the Buford case;"," "" Volal Gerald Rayner, jestli budete souhlasit s dalším odložením toho Bufordova případu;"
"agree","agree","souhlasit","souhlasit","impf"," "" Gerald Rayner called to see if you 'd agree to another postponement on the Buford case;"," "" Volal Gerald Rayner, jestli budete souhlasit s dalším odložením toho Bufordova případu;"
"wants","want","chce","chtít","impf"," Maxine Fisher wants to know if she can come in next Wednesday at eleven instead of Thursday at ten;"," Maxine Fisherová chce vědět, jestli by mohla přijít příští středu v jedenáct místo ve čtvrtek v deset;"
"come","come","přijít","přijít","pf"," Maxine Fisher wants to know if she can come in next Wednesday at eleven instead of Thursday at ten;"," Maxine Fisherová chce vědět, jestli by mohla přijít příští středu v jedenáct místo ve čtvrtek v deset;"
"called","call","volala","volat","impf"," Ellie called to remind you about lunch tomorrow;"," volala Ellie, aby vám připomněla zítřejší oběd;"
"remind","remind","připomněla","připomenout","pf"," Ellie called to remind you about lunch tomorrow;"," volala Ellie, aby vám připomněla zítřejší oběd;"
"says","say","říkal","říkat","impf"," Ron says he needs you at the meeting on Friday;"," Ron říkal, že vás potřebuje na té schůzce v pátek;"
"needs","need","potřebuje","potřebovat","impf"," Ron says he needs you at the meeting on Friday;"," Ron říkal, že vás potřebuje na té schůzce v pátek;"
"lifts","lift","zvedla","zvednout","pf"," Again Amanda lifts the pencil into her right hand, adds Stouffer 's frozen macaroni and cheese to the impromptu list of groceries she is creating."," Amanda znovu zvedla pravičku s perem a doplnila Stoufferovy mražené makarony se sýrem na improvizovaný nákupní seznam, který začala vytvářet."
"adds","add","doplnila","doplnit","pf"," Again Amanda lifts the pencil into her right hand, adds Stouffer 's frozen macaroni and cheese to the impromptu list of groceries she is creating."," Amanda znovu zvedla pravičku s perem a doplnila Stoufferovy mražené makarony se sýrem na improvizovaný nákupní seznam, který začala vytvářet."
"creating","create","vytvářet","vytvářet","impf"," Again Amanda lifts the pencil into her right hand, adds Stouffer 's frozen macaroni and cheese to the impromptu list of groceries she is creating."," Amanda znovu zvedla pravičku s perem a doplnila Stoufferovy mražené makarony se sýrem na improvizovaný nákupní seznam, který začala vytvářet."
"say","say","říká","říkat","impf"," Truth is stranger than fiction - is n't that what they say?"," Pravda je podivnější než fikce - tak se to přece říká, ne?"
"differentiate","differentiate","rozlišit","rozlišit","pf"," But when did it get so hard to differentiate between the two?"," Ale kdy pro ni začalo být tak těžké rozlišit jedno od druhého?"
"started","start","začala","začít","pf"," Probably around the same time her mother started shooting total strangers in hotel lobbies."," Nejspíš od chvíle, kdy její matka začala střílet naprosto cizí lidi v hotelových halách."
"shooting","shoot","střílet","střílet","impf"," Probably around the same time her mother started shooting total strangers in hotel lobbies."," Nejspíš od chvíle, kdy její matka začala střílet naprosto cizí lidi v hotelových halách."
"calling","call","říkal","říkat","impf"," Although the man calling himself John Mallins was no stranger to her mother."," Až na to, že ten muž, který si říkal John Mallins, nebyl pro její matku vůbec cizí."
"taught","teach","naučila","naučit","pf"," Yes, at one time she might have enjoyed that first invigorating rush of cool air blowing away the stifling August heat, and yes, at one time she might have marveled at a sudden November storm that carpeted the city in soft white snow, but experience had taught her that cool breezes had a nasty habit of turning into biting winds, and pure virgin snow too quickly degenerated into slush."," Ano, možná, že se kdysi nechávala unést prvním závanem chladného větru uprostřed srpnového horka, a ano, možná se kochala prvními listopadovými bouřemi, které pokryly město měkkou sněhovou pokrývkou, ale zkušenost ji naučila, že chladný větřík mívá ošklivý zvyk proměnit se v řezavý vichr, a že panensky bílý sníh se brzy změní v rozčvachtanou břečku."
"turning","turn","změní","změnit","pf"," Yes, at one time she might have enjoyed that first invigorating rush of cool air blowing away the stifling August heat, and yes, at one time she might have marveled at a sudden November storm that carpeted the city in soft white snow, but experience had taught her that cool breezes had a nasty habit of turning into biting winds, and pure virgin snow too quickly degenerated into slush."," Ano, možná, že se kdysi nechávala unést prvním závanem chladného větru uprostřed srpnového horka, a ano, možná se kochala prvními listopadovými bouřemi, které pokryly město měkkou sněhovou pokrývkou, ale zkušenost ji naučila, že chladný větřík mívá ošklivý zvyk proměnit se v řezavý vichr, a že panensky bílý sníh se brzy změní v rozčvachtanou břečku."
