"complement","complement","doplňují","doplňovat","impf"," They usually complement the common repertoire of sayings with their own self-made pearls of wisdom and often interrupt their own speeches with the remark"," Ti je obyčejně doplňují výroky vlastními a občas mezi řečí prohodí :"
"manage","manage","hospodařit","hospodařit","impf"," She told me that she was trying to envisage how I ’ d manage on my schooner alone, and that I could perhaps invite Aunt Catherine to help me."," Pravila, že si představuje, jak budu sám hospodařit na tom svém škuneru, a že bych si tam měl pozvat tetu Kateřinu."
"invite","invite","pozvat","pozvat","pf"," She told me that she was trying to envisage how I ’ d manage on my schooner alone, and that I could perhaps invite Aunt Catherine to help me."," Pravila, že si představuje, jak budu sám hospodařit na tom svém škuneru, a že bych si tam měl pozvat tetu Kateřinu."
"admit","admit","přiznal","přiznat","pf"," I must admit that this thought had also occurred to me."," Abych se přiznal, myslil jsem už na to také."
"turned","turn","zahnulo","zahnout","pf"," The ambulance drove through the town and turned into a road lined with cherry trees which led to the hospital."," Sanitní auto projelo městečkem a zahnulo do třešňové aleje, vedoucí k nemocnici."
"remained","remain","zůstává","zůstávat","impf"," Even if Joe ’ s youth partly exonerated him, it remained indisputable that a properly brought up gentleman does not stare at women ’ s legs."," I kdyby nebylo pohoršujícího Pepíkova mládí, zůstává nesporným, že slušně vychovaný muž se nedívá dámám po nohách."
"introduced","introduce","představen","představit","pf"," Half an hour before I was introduced to Miss Barbara, [ ]I myself had such an opportunity."," Půl hodiny předtím, než jsem byl slečně Barboře představen, jsem zrovna takovou příležitost měl."
"sitting","sit","Seděl","sedět","impf"," I was sitting on a deckchair in front of the clubhouse and Miss Barbara was standing on its raised verandah."," Seděl jsem v lehátku před klubovnou a slečna Barbora stála na vyvýšené verandě."
"looking","look","Vyhlížela","vyhlížet","impf"," She was looking out for the coach and kept consulting her watch."," Vyhlížela trenéra a často se dívala na hodinky."
"looking","look","dívala","dívat","impf"," She was looking out for the coach and kept consulting her watch."," Vyhlížela trenéra a často se dívala na hodinky."
"thinking","think","Přemýšlel","přemýšlet","impf"," I was thinking about Miss Barbara, about myself and about whether I had behaved properly on the terrace."," Přemýšlel jsem o slečně Barboře, o sobě a o tom, zda jsem se na terase choval správně."
"behaved","behave","choval","chovat","impf"," I was thinking about Miss Barbara, about myself and about whether I had behaved properly on the terrace."," Přemýšlel jsem o slečně Barboře, o sobě a o tom, zda jsem se na terase choval správně."
"think","think","měl","mít","impf"," More often I think that when it comes to relations with women I behave like a hopeless idiot."," Už častěji jsem měl pocit, že si ve styku se ženami počínám jako beznadějný hlupák."
"loves","love","miluje","milovat","impf"," Thus it would perhaps be more suitable to quote the proverb that God visits suffering upon those whom He loves."," Proto by v tom případě bylo snad vhodnější použít přísloví, že koho bůh miluje, toho křížem navštěvuje."
"tell","tell","říkat","říkat","impf"," Nor is it a good idea to tell someone who has been waiting fifteen years for promotion that patience is a virtue."," Zrovna tak není dobře říkat někomu, kdo čeká patnáct let na povýšení a zase byl přeskočen, že trpělivost přináší růže."
"waiting","wait","čeká","čekat","impf"," Nor is it a good idea to tell someone who has been waiting fifteen years for promotion that patience is a virtue."," Zrovna tak není dobře říkat někomu, kdo čeká patnáct let na povýšení a zase byl přeskočen, že trpělivost přináší růže."
"come","come","chodí","chodit","impf"," In this instance it would perhaps be better to offer the adage that all things come to those who wait."," V tom případě by se snad spíše hodilo přísloví, že tak dlouho se chodí se džbánem pro vodu, až se ucho utrhne."
"announce","announce","hlásila","hlásit","impf"," A while later my aunt reappeared to announce that Saturnin had vanished into thin air."," Za chvíli se teta vrátila a hlásila, že Saturnin zmizel."
"vanished","vanish","zmizel","zmizet","pf"," A while later my aunt reappeared to announce that Saturnin had vanished into thin air."," Za chvíli se teta vrátila a hlásila, že Saturnin zmizel."
"told","tell","řekl","říci","pf"," Grandpa told her not to lift her expressions from popular romances."," Dědeček jí řekl, aby neužívala tak románových výrazů."
"heightened","heighten","zvýší","zvýšit","pf"," Dr. Witherspoon intervened with the comment that such disappearances were a favourite device for the authors of detective stories because they heightened the tension."," Doktor Vlach podotkl, že takové zmizení je velmi oblíbeno u autorů detektivní literatury, protože zvýší napínavost příběhu."
"came","come","jde","jít","impf"," The embankment lights came on and I felt like the audience in a theatre at the moment when the front of the stage lights up and the curtain rises slowly upwards."," Na nábřeží se rozsvítily lampy a já jsem měl pocit diváka ve chvíli, kdy se rozzáří jevištní rampa a opona jde pomalu vzhůru."
"described","describe","popsal","popsat","pf"," Rather than start to yell my head off I described Otto Johnson to him as best I could."," Místo abych začal hulákat, popsal jsem mu Otu Janýska, jak jsem nejlépe dovedl."
"asked","ask","ptal","ptát","impf"," “ Don ’ t you think we look alike? ” Mr. Lock asked."," "" Nejsme si podobní? "" ptal se pan Brudík."
"departed","depart","odejít","odejít","pf"," Such was my consternation at his train of thought that I was lost for a reply and simply stared after him as he departed."," Byl jsem jeho myšlenkovým pochodem tak ohromen, že jsem se nezmohl na odpověď a nechal jsem ho odejít."
"wondered","wonder","nedivím","divit","impf"," Of course I know Aunt Catherine better and Grandpa ’ s behaviour is scarcely to be wondered at."," Já ovšem znám tetu Kateřinu lépe a vůbec se dědečkovi nedivím."
"hated","hate","nenávidět","nenávidět","impf"," My aunt is one of those people who can be held in contempt or even hated, but who for all that affects your decisions, [ ]wearing you down with pressure that is gentle but constantly applied."," Teta patři mezi lidi, kterými můžete pohrdat, nebo které můžete dokonce nenávidět, ale kteří přesto ovlivňují vaše rozhodování jakýmsi lehkým, ale stálým tlakem."
"affects","affect","ovlivňují","ovlivňovat","impf"," My aunt is one of those people who can be held in contempt or even hated, but who for all that affects your decisions, [ ]wearing you down with pressure that is gentle but constantly applied."," Teta patři mezi lidi, kterými můžete pohrdat, nebo které můžete dokonce nenávidět, ale kteří přesto ovlivňují vaše rozhodování jakýmsi lehkým, ale stálým tlakem."
"acting","act","jednat","jednat","impf"," I often had the feeling that he would be capable of acting in a somewhat unscrupulous manner on my behalf, and this new thought banished the peace of mind I had felt up to this point. I wanted to leave the room."," Často jsem měl pocit, že by dovedl v mém zájmu jednat s určitou dávkou bezohlednosti, a proto mne nyní opustil můj dosavadní klid a byl bych nejraději z pokoje odešel."
"leave","leave","opustil","opustit","pf"," I often had the feeling that he would be capable of acting in a somewhat unscrupulous manner on my behalf, and this new thought banished the peace of mind I had felt up to this point. I wanted to leave the room."," Často jsem měl pocit, že by dovedl v mém zájmu jednat s určitou dávkou bezohlednosti, a proto mne nyní opustil můj dosavadní klid a byl bych nejraději z pokoje odešel."
"leave","leave","odešel","odejít","pf"," I often had the feeling that he would be capable of acting in a somewhat unscrupulous manner on my behalf, and this new thought banished the peace of mind I had felt up to this point. I wanted to leave the room."," Často jsem měl pocit, že by dovedl v mém zájmu jednat s určitou dávkou bezohlednosti, a proto mne nyní opustil můj dosavadní klid a byl bych nejraději z pokoje odešel."
"stood","stand","měla","mít","impf"," Saturnin stood to attention before Grandpa, an expression of complete calm on his suntanned face."," Saturnin stál před dědečkem a jeho opálená tvář měla výraz naprostého klidu."
"say","say","pravil","pravit","pf"," Saturnin told me that he wasn ’ t sure whether Miss Basnett would wish him to say what he was about to say, but she had not expressly forbidden it, so he would conceal nothing from me."," Saturnin pravil, že si není zcela jist, zda by si slečna Terebová přála, aby mi to řekl, ale že mu to nezakázala, a že mi tedy nebude nic tajit."
"say","say","pravil","pravit","pf"," Saturnin told me that he wasn ’ t sure whether Miss Basnett would wish him to say what he was about to say, but she had not expressly forbidden it, so he would conceal nothing from me."," Saturnin pravil, že si není zcela jist, zda by si slečna Terebová přála, aby mi to řekl, ale že mu to nezakázala, a že mi tedy nebude nic tajit."
"wish","wish","přála","přát","impf"," Saturnin told me that he wasn ’ t sure whether Miss Basnett would wish him to say what he was about to say, but she had not expressly forbidden it, so he would conceal nothing from me."," Saturnin pravil, že si není zcela jist, zda by si slečna Terebová přála, aby mi to řekl, ale že mu to nezakázala, a že mi tedy nebude nic tajit."
