"sign","sign","nepodepíšu","podepsat","pf"," As you 're obviously aware, I 'm not going to sign that statement."," Jak jste zřejmě pochopili, ten papír vám nepodepíšu."
"done","do","dělá","dělat","impf"," And what I think is, there 's a lot that could be done - certainly more than is being done at the moment."," A myslím si, že by se skutečně dalo dost dělat - rozhodně víc, než kolik se zatím dělá."
"leave","leave","odejdou","odejít","pf"," ( SUZANA and EDWARD leave."," ( Zuzana a Olda odejdou;"
"pulls","pull","přitáhne","přitáhnout","pf"," LUCY smiles at LEOPOLD for a moment, then takes hold of his hands, pulls him towards her and kisses him. )"," Lucy se chvíli dívá s úsměvem na Leopolda, pak ho chytne za ruce, přitáhne ho k sobě a políbí. )"
"kisses","kiss","políbí","políbit","pf"," LUCY smiles at LEOPOLD for a moment, then takes hold of his hands, pulls him towards her and kisses him. )"," Lucy se chvíli dívá s úsměvem na Leopolda, pak ho chytne za ruce, přitáhne ho k sobě a políbí. )"
"say","say","neřekneš","říci","pf"," Well why do n't you say so sometimes without being asked?"," Tak proč mi to někdy neřekneš - sám od sebe?"
"sign","sign","podepíšete","podepsat","pf"," In a word, if you would sign, here and now, a short statement saying that you are not Professor Leopold Nettles, author of the paper in question, then the whole thing will be considered null and void and all previous decisions rescinded."," Zkrátka a dobře : podepíšete - li nám teď tady krátké prohlášení, že nejste doktor Leopold Kopřiva, autor předmětné písemnosti, bude celá věc posouzena jako zmatečná a bude upuštěno od předchozího rozhodnutí."
"considered","consider","posouzena","posoudit","pf"," In a word, if you would sign, here and now, a short statement saying that you are not Professor Leopold Nettles, author of the paper in question, then the whole thing will be considered null and void and all previous decisions rescinded."," Zkrátka a dobře : podepíšete - li nám teď tady krátké prohlášení, že nejste doktor Leopold Kopřiva, autor předmětné písemnosti, bude celá věc posouzena jako zmatečná a bude upuštěno od předchozího rozhodnutí."
"understand","understand","Rozumím","rozumět","impf"," If I understand you correctly you want me to declare that I am no longer me."," Rozumím - li tomu dobře, chcete, abych prohlásil, že já nejsem já."
"want","want","chcete","chtít","impf"," If I understand you correctly you want me to declare that I am no longer me."," Rozumím - li tomu dobře, chcete, abych prohlásil, že já nejsem já."
"declare","declare","prohlásil","prohlásit","pf"," If I understand you correctly you want me to declare that I am no longer me."," Rozumím - li tomu dobře, chcete, abych prohlásil, že já nejsem já."
"written","write","napsat","napsat","pf"," How else could you have written those things!"," Jinak byste nemohl napsat to, co jste napsal!"
"written","write","napsal","napsat","pf"," How else could you have written those things!"," Jinak byste nemohl napsat to, co jste napsal!"
"takes","take","uchopí","uchopit","pf"," ( LEOPOLD takes hold of MARGUERITE 's arms and for a moment looks deeply into her eyes and then begins to kiss her rapidly over her face and neck. )"," ( Leopold uchopí Markétu za paže, chvílí jí zblízka hledí do očí, pak ji začne rychle líbat po celém obličeji i na krk. )"
"looks","look","hledí","hledět","impf"," ( LEOPOLD takes hold of MARGUERITE 's arms and for a moment looks deeply into her eyes and then begins to kiss her rapidly over her face and neck. )"," ( Leopold uchopí Markétu za paže, chvílí jí zblízka hledí do očí, pak ji začne rychle líbat po celém obličeji i na krk. )"
"begins","begin","začne","začít","pf"," ( LEOPOLD takes hold of MARGUERITE 's arms and for a moment looks deeply into her eyes and then begins to kiss her rapidly over her face and neck. )"," ( Leopold uchopí Markétu za paže, chvílí jí zblízka hledí do očí, pak ji začne rychle líbat po celém obličeji i na krk. )"
"kiss","kiss","líbat","líbat","impf"," ( LEOPOLD takes hold of MARGUERITE 's arms and for a moment looks deeply into her eyes and then begins to kiss her rapidly over her face and neck. )"," ( Leopold uchopí Markétu za paže, chvílí jí zblízka hledí do očí, pak ji začne rychle líbat po celém obličeji i na krk. )"
"said","say","povídali","povídat","impf"," It 's all right, you can have a look - then we talked for a while and then Bertram turned up, apparently on behalf of several friends - he said they were concerned about me that I was in a bad way - that my home life was in a mess that I was erratic - that I was n't doing anything."," Nic jí není, můžeš se podívat - pak jsme si chvíli povídali, načež přišel Olbram - prý jménem více přátel - říkal, že mají o mne starost - že nejsem v dobrém stavu - mám neuspořádané osobní zázemí - těkám - nic nedělám."
"said","say","říkal","říkat","impf"," It 's all right, you can have a look - then we talked for a while and then Bertram turned up, apparently on behalf of several friends - he said they were concerned about me that I was in a bad way - that my home life was in a mess that I was erratic - that I was n't doing anything."," Nic jí není, můžeš se podívat - pak jsme si chvíli povídali, načež přišel Olbram - prý jménem více přátel - říkal, že mají o mne starost - že nejsem v dobrém stavu - mám neuspořádané osobní zázemí - těkám - nic nedělám."
"doing","do","nedělám","dělat","impf"," It 's all right, you can have a look - then we talked for a while and then Bertram turned up, apparently on behalf of several friends - he said they were concerned about me that I was in a bad way - that my home life was in a mess that I was erratic - that I was n't doing anything."," Nic jí není, můžeš se podívat - pak jsme si chvíli povídali, načež přišel Olbram - prý jménem více přátel - říkal, že mají o mne starost - že nejsem v dobrém stavu - mám neuspořádané osobní zázemí - těkám - nic nedělám."
"telling","tell","říkám","říkat","impf"," I 've been telling you that for ages."," To ti přece říkám už dávno."
"do","do","děláš","dělat","impf"," Forgive me but you do everything you can to deny it, to make it invisible, to avoid acknowledging it, you behave as if it was n't there."," Nezlob se, ale děláš všechno pro to, aby se to nepoznalo a abys to nemusel nahlas říct - tváříš se prostě, jako by to vůbec neexistovalo."
"make","make","děláš","dělat","impf"," Forgive me but you do everything you can to deny it, to make it invisible, to avoid acknowledging it, you behave as if it was n't there."," Nezlob se, ale děláš všechno pro to, aby se to nepoznalo a abys to nemusel nahlas říct - tváříš se prostě, jako by to vůbec neexistovalo."
"forgive","forgive","promiň","prominout","pf"," I 'm possibly more reserved about some things than I should be, but - forgive me - you 're partly to blame."," Možná jsem skutečně v něčem víc zdrženlivý, než bych měl být, ale za to, promiň mi to, můžeš tak trochu i ty."
"tried","try","pokusil","pokusit","pf"," On the other hand there is the fact - as I 've already tried to show in “ Ontology of the Human Self ” - that there 's a certain non-verbal, existential space in which - and only in which - one can get hold of something through experiencing the presence of another person."," Na druhé straně je ovšem fakt - jak jsem se ostatně pokusil dokázat už v "" Ontologii lidského já "" - že existuje určitý neverbální prostor interexistenciálního, v němž - a jedině v němž - se lze skrze prožitek přítomnosti druhého dotýkat čehosi, co."
"Forgive","forgive","Promiňte","prominout","pf"," Forgive me, it 's exactly that part - it 's from chapter four - which made me decide to come and see you."," Promiňte, ale přesně tato pasáž - je to ve čtvrté kapitole - rozhodla nakonec o tom, že jsem teď zde!"
"decide","decide","rozhodla","rozhodnout","pf"," Forgive me, it 's exactly that part - it 's from chapter four - which made me decide to come and see you."," Promiňte, ale přesně tato pasáž - je to ve čtvrté kapitole - rozhodla nakonec o tom, že jsem teď zde!"
"think","think","Zdá","zdát","impf"," We think it 's quite good."," Zdá se nám být docela dobrý."
"waiting","wait","očekávají","očekávat","impf"," This could be exactly the step that everyone is waiting for you to take."," Podle nás by to mohl být přesně ten krok, který teď všichni od vás očekávají."
"write","write","napsal","napsat","pf"," That you should write a kind of declaration."," Že byste napsal takové prohlášení."
"enters","enter","vejde","vejít","pf"," Then SUZANA followed by EDWARD, enters from the kitchen. )"," Potom z kuchyně vejde Zuzana a za ní Olda. )"
"hold","hold","Nezdržíme","zdržet","pf"," We wo n't hold you up long."," Nezdržíme vás dlouho."
"smoke","smoke","kouřit","kouřit","impf"," Is it all right to smoke?"," Může se u vás kouřit?"
"asking","ask","ptám","ptát","impf"," Actually; I do n't smoke myself; I was asking for Sidney here, he smokes like a chimney."," Abyste rozuměl : já sám jsem nekuřák - ptám se tuhle kvůli Láďovi - ten totiž čadí jako fabrika."
"offers","offer","nabídne","nabídnout","pf"," LEOPOLD offers him one."," Leopold mu nabídne;"
"forcing","force","nenutíme","nutit","impf"," It goes without saying we 're not forcing you - we have n't got the right, and furthermore you ca n't be expected to do it for everybody, all on your own, but, that said, what we think is, do n't get me wrong, I 'll let you have it straight, - that said, we are of the opinion that you could be doing more than you are in your place."," Do ničeho vás samosebou nenutíme, k tomu nemáme právo, nemůžete taky dělat všechno a za všechny, přesto si ale myslíme, nezlobte se, že to řeknu tak na rovinu, přesto si myslíme, že by se dalo dělat na vašem místě víc."
