"mentioned","mention","zmínil","zmínit","pf"," He mentioned the vicinity to the realtor as an area where he was interested in buying a lot on which to build a beach house for his wife and four children."," O okolí domu se před agentkou zmínil jako o místu, o jehož koupi se velice zajímá, aby tam mohl postavit plážový dům pro svoji ženu a čtyři děti."
"thinking","think","Myslíš","myslet","impf"," "" You 're thinking that if I 'd played by the book, we would ' ve had him three years ago."," "" Myslíš si, že kdybych postupoval podle nařízení, dostali jsme ho před třemi lety."
"sensed","sense","vycítila","vycítit","pf"," Rennie sensed the change in Wick instantly."," Okamžitě vycítila na Wickovi změnu."
"turned","turn","Odvrátila","odvrátit","pf"," She turned away from the window and saw that his free hand had tightened around the steering wheel and his lips were set in a thin, straight line."," Odvrátila se od okénka a uviděla, že volnou rukou pevněji sevřel volant a rty stiskl do tenké, rovní linky."
"saw","see","uviděla","uvidět","pf"," She turned away from the window and saw that his free hand had tightened around the steering wheel and his lips were set in a thin, straight line."," Odvrátila se od okénka a uviděla, že volnou rukou pevněji sevřel volant a rty stiskl do tenké, rovní linky."
"seen","see","neviděli","vidět","impf"," "" Well, well, well, Ricky Roy. Have n't seen you in a while."," Nějakou dobu jsme se neviděli."
"see","see","neviděl","vidět","impf"," Of course the last time we shared space I did n't exactly see you, did I? """," Ovšem když jsme posledně dýchali společný vzduch, tak jsem tě taky vlastně neviděl, nemám pravdu? """
"stick","stick","bodnout","bodnout","pf"," True, she 'd know right where to stick you to make it fatal, but I dunno. """," Pravda, věděla by přesně, kam tě bodnout, aby to bylo smrtelné, ale nevím. """
"does","do","udělala","udělat","pf"," ' Just does n't seem like something this lady would do. """," "" Zkrátka mi nepřipadá, že by tohle udělala žena. """
"do","do","udělala","udělat","pf"," ' Just does n't seem like something this lady would do. """," "" Zkrátka mi nepřipadá, že by tohle udělala žena. """
"think","think","Nemyslím","myslet","impf"," "" I do n't think she did it herself."," "" Nemyslím, že to provedla sama."
"do","do","provedla","provést","pf"," "" I do n't think she did it herself."," "" Nemyslím, že to provedla sama."
"did","do","provedla","provést","pf"," "" I do n't think she did it herself."," "" Nemyslím, že to provedla sama."
"did","do","udělal","udělat","pf"," Somebody did it for her. """," Někdo to udělal místo ní. """
"asking","ask","ptáte","ptát","impf"," "" No thanks, Shelley, but you 're a sweetheart for asking."," "" Ne, děkuji, Shelley, ale je od vás milé, že se ptáte."
"need","need","potřebovat","potřebovat","impf"," If I need anything I 'll let you know. """," Pokud budu něco potřebovat, dám vám vědět. """
"see","see","neviděli","vidět","impf"," Oh, yeah, long time no see."," Jo, už vím, dlouho jsme se neviděli."
"Heard","hear","Slyšel","slyšet","impf"," Heard you and your lawyer put on quite a show. """," Slyšel jsem, že jste se ty a tvůj právník předvedli. """
"agree","agree","Souhlasím","souhlasit","impf"," "" Oh, I agree."," "" Souhlasím."
"turned","turn","Otočil","otočit","pf"," He turned toward the staircase but was drawn up short."," Otočil se ke schodišti, ale zůstal stát jako přibitý."
"spotted","spot","uviděli","uvidět","pf"," Oren and Thigpen spotted her at the same time."," Oren a Thigpen ji uviděli ve stejnou chvíli."
"muttered","mutter","zamumlal","zamumlat","pf"," Thigpen muttered something that Wick could n't hear for the roaring in his ears."," Thigpen něco zamumlal, ale Wick ho neslyšel, protože mu hučelo v uších."
"hear","hear","neslyšel","slyšet","impf"," Thigpen muttered something that Wick could n't hear for the roaring in his ears."," Thigpen něco zamumlal, ale Wick ho neslyšel, protože mu hučelo v uších."
"caught","catch","přistihla","přistihnout","pf"," Oren, who ordinarily stood tall and proud, lowered his head like a kid whose mother had caught him with a dirty magazine."," Oren, který se obyčejně pyšně tyčil, sklopil hlavu jako kluk, kterého matka přistihla s porno časopisem."
"signifies","signify","znamená","znamenat","impf"," He wears it proudly because it signifies his biggest victory."," Chlubí se s ní, protože znamená jeho největší vítězství."
"represents","represent","představuje","představovat","impf"," To me it represents my lowest point."," Pro mě představuje tu největší prohru."
"killed","kill","zabil","zabít","pf"," I honestly believe I would have killed him if Oren had n't shown up and physically pulled me off him."," Jsem vážně přesvědčený, že bych ho zabil, kdyby se neukázal Oren a doslova mě od něho neodtrhl."
"shown","show","neukázal","ukázat","pf"," I honestly believe I would have killed him if Oren had n't shown up and physically pulled me off him."," Jsem vážně přesvědčený, že bych ho zabil, kdyby se neukázal Oren a doslova mě od něho neodtrhl."
"owe","owe","Vděčím","vděčit","impf"," I owe Oren my thanks-and my life-for that."," Vděčím za to Orenovi poděkování - za svůj život."
"kill","kill","nezabil","zabít","pf"," And the only reason Lozada did n't kill me and claim self-defense is because he knew the torture it was going to be for me to live with this. """," Lozada mě nezabil a neprohlásil, že to bylo v sebeobraně, jenom z toho důvodu, že věděl, jaká muka o pro mě budou s tímhle žít. """
"claim","claim","neprohlásil","prohlásit","pf"," And the only reason Lozada did n't kill me and claim self-defense is because he knew the torture it was going to be for me to live with this. """," Lozada mě nezabil a neprohlásil, že to bylo v sebeobraně, jenom z toho důvodu, že věděl, jaká muka o pro mě budou s tímhle žít. """
"despised","despise","pohrdal","pohrdat","impf"," Lozada despised his first two names and hated being addressed by them, so Wick used them whenever an opportunity presented itself."," Svými křestními jmény Lozada pohrdal a nesnášel, když ho někdo tak oslovil, proto je Wick používal, kdykoliv se mu k tomu naskytla příležitost."
"addressed","address","oslovil","oslovit","pf"," Lozada despised his first two names and hated being addressed by them, so Wick used them whenever an opportunity presented itself."," Svými křestními jmény Lozada pohrdal a nesnášel, když ho někdo tak oslovil, proto je Wick používal, kdykoliv se mu k tomu naskytla příležitost."
"used","use","používal","používat","impf"," Lozada despised his first two names and hated being addressed by them, so Wick used them whenever an opportunity presented itself."," Svými křestními jmény Lozada pohrdal a nesnášel, když ho někdo tak oslovil, proto je Wick používal, kdykoliv se mu k tomu naskytla příležitost."
"read","read","Přečetl","přečíst","pf"," He read the waitress 's name off the plastic tag pinned to her blouse."," Přečetl si její jméno na štítku z umělé hmoty, který měla přišpendlený k halence."
"comes","come","Chodí","chodit","impf"," "" He comes in here a lot."," "" Chodí sem často."
"start","start","vyrazit","vyrazit","pf"," As soon as the sun came up, he could start walking to Rennie 's ranch and hope that a Good Samaritan would come along and give him a lift."," Jakmile vyjde slunce, mohl by vyrazit k Renniinu ranči a doufat, že pojede kolem nějaký milosrdný samaritán a sveze ho."
"hope","hope","doufat","doufat","impf"," As soon as the sun came up, he could start walking to Rennie 's ranch and hope that a Good Samaritan would come along and give him a lift."," Jakmile vyjde slunce, mohl by vyrazit k Renniinu ranči a doufat, že pojede kolem nějaký milosrdný samaritán a sveze ho."
"walking","walk","pojede","jet","impf"," As soon as the sun came up, he could start walking to Rennie 's ranch and hope that a Good Samaritan would come along and give him a lift."," Jakmile vyjde slunce, mohl by vyrazit k Renniinu ranči a doufat, že pojede kolem nějaký milosrdný samaritán a sveze ho."
"see","see","viděl","vidět","impf"," It was too dark to see his reflection in the rearview mirror, but if he looked anywhere near as bad as he felt, he looked like someone in dire need of mercy."," Bylo příliš tma, aby viděl svůj odraz ve zpětném zrcátku, ale jestli vypadal přibližně tak mizerně, jako se cítil, vypadal jako někdo, kdo milosrdenství moc potřebuje."
"felt","feel","cítil","cítit","impf"," It was too dark to see his reflection in the rearview mirror, but if he looked anywhere near as bad as he felt, he looked like someone in dire need of mercy."," Bylo příliš tma, aby viděl svůj odraz ve zpětném zrcátku, ale jestli vypadal přibližně tak mizerně, jako se cítil, vypadal jako někdo, kdo milosrdenství moc potřebuje."
"told","tell","říkal","říkat","impf"," "" I 've told you. About a dozen times. """," "" Jak jsem už aspoň tucetkrát říkal. """
"Tell","tell","Řekni","říci","pf"," "" Tell me again. """," "" Řekni mi to znovu. """
"left","leave","odjela","odjet","pf"," "" After we left the barn, she went into her house."," "" Potom, co jsme vyšli ze stáje, odjela k sobě domů."
"went","go","odjela","odjet","pf"," "" After we left the barn, she went into her house."," "" Potom, co jsme vyšli ze stáje, odjela k sobě domů."
"invited","invite","Nepozvala","pozvat","pf"," I was not invited inside. """," Nepozvala mě dál. """
"think","think","Myslíš","myslet","impf"," "" Do you think somebody else was in there? """," "" Myslíš, že tam byl někdo jiný? """
"saw","see","neviděl","vidět","impf"," "" I never saw anyone else."," "" Nikoho jsem neviděl."
"believe","believe","myslet","myslet","impf"," I have no reason to believe anyone was inside, but I could n't swear to it."," Neměl jsem důvod si myslet, že je někdo v domě, ale přísahat bych na to nemohl."
"swear","swear","přísahat","přísahat","impf"," I have no reason to believe anyone was inside, but I could n't swear to it."," Neměl jsem důvod si myslet, že je někdo v domě, ale přísahat bych na to nemohl."
"fell","fall","usnul","usnout","pf"," He fell asleep rubbing himself, thinking of the stirring sound Rennie had made when she felt the strength of his erection."," Laskal se a takhle usnul, s představou, jak bude Rennie sténat, až pocítí sílu jeho erekce."
"felt","feel","pocítí","pocítit","pf"," He fell asleep rubbing himself, thinking of the stirring sound Rennie had made when she felt the strength of his erection."," Laskal se a takhle usnul, s představou, jak bude Rennie sténat, až pocítí sílu jeho erekce."
"slept","sleep","Spal","spát","impf"," He slept like a baby until he was awakened by the insistent ringing of his doorbell."," Spal jako děcko, dokud ho nevzbudilo neodbytné zvonění u dveří."
"awakened","awaken","nevzbudilo","vzbudit","pf"," He slept like a baby until he was awakened by the insistent ringing of his doorbell."," Spal jako děcko, dokud ho nevzbudilo neodbytné zvonění u dveří."
"thought","think","pomyslel","pomyslet","pf"," Sneaking out of the hospital was much easier than Wick would have thought."," Vykrást se z nemocnice bylo mnohem jednodušší, než by si Wick byl pomyslel."
"getting","get","přinesla","přinést","pf"," The hardest part was getting into the new pajamas Grace had brought him."," Nejtěžší bylo nasoukat se do toho pyžama, které mu přinesla Grace."
"brought","bring","přinesla","přinést","pf"," The hardest part was getting into the new pajamas Grace had brought him."," Nejtěžší bylo nasoukat se do toho pyžama, které mu přinesla Grace."
