"go","go","chodit","chodit","impf"," Let 's go to the movies instead."," Budem radši chodit do biografu."
"print","print","netisknou","tisknout","impf"," On the other hand I always wanted to make people laugh, and to do that people have to be able to read the stuff you wrote, and such things the Commies would rather not print - and rightly so."," I když mně dycky šlo vo to, aby se tomu lidi smáli a k tomu je potřebí to číst a takový věci voni rači - a správně - netisknou."
"giving","give","vydal","vydat","pf"," The word here is that this Dubcek is giving an amnesty for political offences so maybe if you could ask about it somewhere, maybe at the court."," Tady se řiká že prej ten Dubček vydal amnestyji na politický delikty tak kdybys mi se na to moh někde přeptat třeba u soudu."
"played","play","hráli","hrát","impf"," That evening we played quite a way outside Bratislava, at the end of one of the bus lines, at an army base where there are only Russians now, in a kind of long hall that for some strange reason was n't decorated in red."," Večer jsme pak hráli daleko za Bratislavou, na konečné autobusu, v kasárnách, kde jsou nyní jen Rusáci, v takovém dlouhém sále, který kupodivu nebyl vyzdoben červeně."
"remember","remember","nepamatuju","pamatovat","impf"," Maybe they had a little bust of Lenin there, but it must have been extremely modest because I do n't remember seeing it."," Možná tam byla nějaká malá busta Lenina, ale malá, protože si to nepamatuju."
"transformed","transform","promění","proměnit","pf"," Unless it becomes so when Irene is transformed into literature."," Leda až se Irena promění v literaturu."
"see","see","Vidím","vidět","impf"," I see the purple mountains, even farther on, beyond the Mountains of Madness."," Vidím fialové hory, ještě dál, až za Horami Šílenství."
"interrupts","interrupt","Přeruší","přerušit","pf"," He interrupts me."," Přeruší mě :"
"telling","tell","mluvila","mluvit","impf"," Just in case she was telling the truth and really was your girlfriend, she 's a certain Jana Honzlova, so you wo n't confuse her with anybody else."," Pro případ, že mluvila pravdu a byla tvojí přítelkou, tak aby sis jí s nějakejma jinejma nesplet, je to ňáká Honzlová Jana."
"confuse","confuse","nesplet","splést","pf"," Just in case she was telling the truth and really was your girlfriend, she 's a certain Jana Honzlova, so you wo n't confuse her with anybody else."," Pro případ, že mluvila pravdu a byla tvojí přítelkou, tak aby sis jí s nějakejma jinejma nesplet, je to ňáká Honzlová Jana."
"sell","sell","prodávat","prodávat","impf"," They can rent the land here to whites, but they ca n't sell it to them."," Mohou tam pronajímat půdu bělochům, ale nesmějí ji prodávat."
"said","say","pravil","pravit","pf"," A great artist, said Percy."," Veliký umělec, pravil Percy."
"sang","sing","zpíval","zpívat","impf"," And the Venerable Father Meloun sang sadly, kindly, out of tune :"," A velebný pán Meloun smutně, laskavě, falešně zpíval :"
"says","say","říká","říkat","impf"," "" I do n't know, "" says the Lollobrigida."," "" Nevím, "" říká lollobrigidka."
"jumped","jump","skočil","skočit","pf"," The captain jumped onto the apron and raised his arms in the signal Stop! but the aircraft whizzed past him, lifted into the air, skimmed the tops of the trees at the end of the runway, banked southwards, cleared the poplar trees lining the highway and vanished."," Motor mašiny se nepřístojně rozeřval, soudruh náčelník skočil na betón a zvedl ruce na znamení Stůj! - a mašina mu zafrčela nad hlavou, přehoupla se těsně nad vrcholky stromů na konci letiště, zatočila k jihu, přeskočila topoly u silnice a zmizela."
"raised","raise","zvedl","zvednout","pf"," The captain jumped onto the apron and raised his arms in the signal Stop! but the aircraft whizzed past him, lifted into the air, skimmed the tops of the trees at the end of the runway, banked southwards, cleared the poplar trees lining the highway and vanished."," Motor mašiny se nepřístojně rozeřval, soudruh náčelník skočil na betón a zvedl ruce na znamení Stůj! - a mašina mu zafrčela nad hlavou, přehoupla se těsně nad vrcholky stromů na konci letiště, zatočila k jihu, přeskočila topoly u silnice a zmizela."
"lifted","lift","zvedl","zvednout","pf"," The captain jumped onto the apron and raised his arms in the signal Stop! but the aircraft whizzed past him, lifted into the air, skimmed the tops of the trees at the end of the runway, banked southwards, cleared the poplar trees lining the highway and vanished."," Motor mašiny se nepřístojně rozeřval, soudruh náčelník skočil na betón a zvedl ruce na znamení Stůj! - a mašina mu zafrčela nad hlavou, přehoupla se těsně nad vrcholky stromů na konci letiště, zatočila k jihu, přeskočila topoly u silnice a zmizela."
"jumped","jump","přeskočila","přeskočit","pf"," The captain jumped onto the apron and raised his arms in the signal Stop! but the aircraft whizzed past him, lifted into the air, skimmed the tops of the trees at the end of the runway, banked southwards, cleared the poplar trees lining the highway and vanished."," Motor mašiny se nepřístojně rozeřval, soudruh náčelník skočil na betón a zvedl ruce na znamení Stůj! - a mašina mu zafrčela nad hlavou, přehoupla se těsně nad vrcholky stromů na konci letiště, zatočila k jihu, přeskočila topoly u silnice a zmizela."
"cleared","clear","zmizela","zmizet","pf"," The captain jumped onto the apron and raised his arms in the signal Stop! but the aircraft whizzed past him, lifted into the air, skimmed the tops of the trees at the end of the runway, banked southwards, cleared the poplar trees lining the highway and vanished."," Motor mašiny se nepřístojně rozeřval, soudruh náčelník skočil na betón a zvedl ruce na znamení Stůj! - a mašina mu zafrčela nad hlavou, přehoupla se těsně nad vrcholky stromů na konci letiště, zatočila k jihu, přeskočila topoly u silnice a zmizela."
"vanished","vanish","zmizela","zmizet","pf"," The captain jumped onto the apron and raised his arms in the signal Stop! but the aircraft whizzed past him, lifted into the air, skimmed the tops of the trees at the end of the runway, banked southwards, cleared the poplar trees lining the highway and vanished."," Motor mašiny se nepřístojně rozeřval, soudruh náčelník skočil na betón a zvedl ruce na znamení Stůj! - a mašina mu zafrčela nad hlavou, přehoupla se těsně nad vrcholky stromů na konci letiště, zatočila k jihu, přeskočila topoly u silnice a zmizela."
"told","tell","řekla","říci","pf"," "" She told you that?"," "" Vona ti to řekla?"
"read","read","četla","číst","impf"," That she read our correspondence? """," Že četla naše dopisy? """
"said","say","povídala","povídat","impf"," "" You 're something of an expert in the psychology of teenage girls, Danny, "" Marie said."," "" Ty seš taky znalec dívčí psychologie, Daníčku, "" povídala Máňa."
"left","leave","zapomněla","zapomenout","pf"," "" Fortunately they have a lot on their mind at once, and she left a postcard from one of her boyfriends in Prague among the letters."," "" Naštěstí má jako každá holka v hlavě moc věcí najednou, tak si mezi mejma dopisama zapomněla pohlednici vod ňákýho kluka z Prahy."
"see","see","vidět","vidět","impf"," It was curious to see his mingled eagerness and reluctance to speak of Kurtz. '"," Bylo to zvláštní vidět tu směs dychtivosti a zároveň nechuti mluvit o Kurtzovi."
"speak","speak","mluvit","mluvit","impf"," It was curious to see his mingled eagerness and reluctance to speak of Kurtz. '"," Bylo to zvláštní vidět tu směs dychtivosti a zároveň nechuti mluvit o Kurtzovi."
"emphasize","emphasize","zdůrazňuji","zdůrazňovat","impf"," Mingled eagerness and reluctance, "" I emphasize."," Směs dychtivosti a nechuti, "" zdůrazňuji."
"forget","forget","Nezapomeňte","zapomenout","pf"," Do n't forget I told you that Heart of Darkness is actually a prophecy. """," Nezapomeňte, že jsem vám říkal, že Srdce temnoty je proroctví. """
"told","tell","říkal","říkat","impf"," Do n't forget I told you that Heart of Darkness is actually a prophecy. """," Nezapomeňte, že jsem vám říkal, že Srdce temnoty je proroctví. """
"thinking","think","Myslíte","myslet","impf"," "" You 're thinking of Stalin? "" Nicole replies."," "" Myslíte Stalina? "" ozve se inteligentní Nicole."
"say","say","pravím","pravit","pf"," "" Judge for yourselves, "" I say and go on reading aloud :"," "" Posuďte sami, "" pravím a čtu nahlas dál :"
"reading","read","čtu","číst","impf"," "" Judge for yourselves, "" I say and go on reading aloud :"," "" Posuďte sami, "" pravím a čtu nahlas dál :"
"go","go","veď","vést","impf"," I gess in Kanada its only the rich that get to go to the spa because Kanada is still a capitalist state."," Hádám že v Kanadě do kúpelov doteraz jazdía iba boháčovia veď Kanada je štát kapitalistický."
"say","say","říkám","říkat","impf"," "" The only irreconcilable antagonism is the absence of antagonism, Hakim, "" I say."," "" Jediný nesmiřitelný antagonismus je absence antagonismu, Hakime, "" říkám."
"exist","exist","neexistuje","existovat","impf"," "" Because that does not exist."," "" Protože ta neexistuje."
"exists","exist","Existuje","existovat","impf"," There exists only the iron lid, and when that comes down ... """," Existuje jenom železný poklop, a pod ním - """
"hope","hope","doufám","doufat","impf"," "" I only hope, Hakim, that you realize what that ' last thing in the world you are equipped to do ' is."," "" Jenom doufám, Hakime, že poznáš, co je ta poslední věc na světě, pro niž jsi vybaven schopností ji dělat."
"equipped","equip","vybaven","vybavit","pf"," "" I only hope, Hakim, that you realize what that ' last thing in the world you are equipped to do ' is."," "" Jenom doufám, Hakime, že poznáš, co je ta poslední věc na světě, pro niž jsi vybaven schopností ji dělat."
"do","do","dělat","dělat","impf"," "" I only hope, Hakim, that you realize what that ' last thing in the world you are equipped to do ' is."," "" Jenom doufám, Hakime, že poznáš, co je ta poslední věc na světě, pro niž jsi vybaven schopností ji dělat."
"done","do","dělat","dělat","impf"," "" But it has to be done! "" cries Hakim, the black angel."," "" Ale ono se to dělat musí! "" zvolá Hakim, černý anděl."
"cries","cry","zvolá","zvolat","pf"," "" But it has to be done! "" cries Hakim, the black angel."," "" Ale ono se to dělat musí! "" zvolá Hakim, černý anděl."
