"asked","ask","zeptal","zeptat","pf"," "" Well? "" asked Ippolit Matveyevich more severely."," "" No? "" zeptal se Vrabčinský přísněji."
"sang","sing","zpíval","zpívat","impf"," The caretaker industriously sang the whole song through."," Domovník zpíval pilně a snaživě, nevynechal jediné slovo."
"bellowing","bellow","Řval","řvát","impf"," He moved about the room bellowing, one moment sliding senseless under a chair, the next moment hitting his head against the brass weights of the clock, and then going down on one knee."," Řval, motal se po místnosti, co chvíli spadl pod stůl, zavadil čepicí o měděné válcovité závaží nástěnných hodin, klekl na koleno."
"stole","steal","ukradl","ukrást","pf"," "" You stole my bracelet, a present from my husband."," "" Náramek ukradl, dárek od manžela."
"did","do","vzal","vzít","pf"," And why did you take the chair? """," A proč jsi vzal křeslo? """
"take","take","vzal","vzít","pf"," And why did you take the chair? """," A proč jsi vzal křeslo? """
"trying","try","zkoušela","zkoušet","impf"," A combined band of communal-service workers and ropemakers was trying out its lungs."," Kapela složená z komunálníků a provazníků zkoušela sílu svých plic."
"lay","lie","ležel","ležet","impf"," The drum lay on the ground."," Buben ležel na zemi."
"looking","look","hledal","hledat","impf"," He was looking for the chief engineer in order to ask him a few questions on the subject of tramlines."," Korespondent hledal hlavního inženýra, aby mu položil několik otázek na tramvajové téma."
"turning","turn","obraceje","obracet","impf"," And, turning to Liza, he added :"," A obraceje se na Lízu, dodal :"
"added","add","dodal","dodat","pf"," And, turning to Liza, he added :"," A obraceje se na Lízu, dodal :"
"agreed","agree","souhlasila","souhlasit","impf"," Liza agreed and, taking Vorobyaninov 's arm ( she thought him a remarkably nice representative of science ), went towards the exit."," Líza souhlasila, zavěsila se do Vrabčinského ( jevil se jí jako úžasně milý představitel vědy ) a zamířila k východu."
"said","say","řekl","říci","pf"," "" Not to make it grow, "" said Ippolit Matveyevich."," "" Jakýpak vzrůst! "" řekl Vrabčinský."
"got","get","Dostal","dostat","pf"," We got it from the customs people;"," Dostal jsem ho přímo z celnice."
"recommend","recommend","Doporučuji","doporučovat","impf"," I can recommend it to you, as a good friend. """," Doporučuji jako dobrému známému. """
"said","say","řekl","říci","pf"," "" Well done, "" said Ostap."," "" Čistá práce! "" řekl Ostap."
"began","begin","začaly","začít","pf"," As soon as the old women were left alone with Ostap and without the boss, they at once began complaining :"," Když zůstaly babičky s Ostapem o samotě, bez dohledu nadřízených, ihned začaly se stížnostmi :"
"sitting","sit","sedím","sedět","impf"," I 'm now sitting in the station at Kharkov and writing for this reason : first, I love you very much and keep thinking of you, and, second, Bruns is no longer here."," Teď sedím na Charkovském nádraží a píšu Ti za prvé proto, že Tě mám tuze rád a ve dne v noci na Tebe myslím, a za druhé proto, že Bruns už tu není."
"writing","write","píšu","psát","impf"," I 'm now sitting in the station at Kharkov and writing for this reason : first, I love you very much and keep thinking of you, and, second, Bruns is no longer here."," Teď sedím na Charkovském nádraží a píšu Ti za prvé proto, že Tě mám tuze rád a ve dne v noci na Tebe myslím, a za druhé proto, že Bruns už tu není."
"keep","keep","píšu","psát","impf"," I 'm now sitting in the station at Kharkov and writing for this reason : first, I love you very much and keep thinking of you, and, second, Bruns is no longer here."," Teď sedím na Charkovském nádraží a píšu Ti za prvé proto, že Tě mám tuze rád a ve dne v noci na Tebe myslím, a za druhé proto, že Bruns už tu není."
"keep","keep","mám","mít","impf"," I 'm now sitting in the station at Kharkov and writing for this reason : first, I love you very much and keep thinking of you, and, second, Bruns is no longer here."," Teď sedím na Charkovském nádraží a píšu Ti za prvé proto, že Tě mám tuze rád a ve dne v noci na Tebe myslím, a za druhé proto, že Bruns už tu není."
"thinking","think","mám","mít","impf"," I 'm now sitting in the station at Kharkov and writing for this reason : first, I love you very much and keep thinking of you, and, second, Bruns is no longer here."," Teď sedím na Charkovském nádraží a píšu Ti za prvé proto, že Tě mám tuze rád a ve dne v noci na Tebe myslím, a za druhé proto, že Bruns už tu není."
"thinking","think","myslím","myslet","impf"," I 'm now sitting in the station at Kharkov and writing for this reason : first, I love you very much and keep thinking of you, and, second, Bruns is no longer here."," Teď sedím na Charkovském nádraží a píšu Ti za prvé proto, že Tě mám tuze rád a ve dne v noci na Tebe myslím, a za druhé proto, že Bruns už tu není."
"do","do","nedělej","dělat","impf"," But do n't despair."," Ale nic si z toho nedělej."
"working","work","pracuje","pracovat","impf"," Bruns is now working in Rostov at the New-Ros-Cement plant."," Vypátral jsem, že pracuje v Rostově, v Novoroscementu."
"leaving","leave","odjíždím","odjíždět","impf"," I 'm leaving in an hour 's time on a mixed passenger-goods train."," Za hodinu odjíždím nákladním vlakem."
"asked","ask","zeptal","zeptat","pf"," "" Which regiment were you in? "" asked the parrot in Bender 's voice."," "" U kterého pluku jste sloužil? "" zeptal se papoušek Benderovým hlasem."
"help","help","pomůže","pomoci","pf"," Europe will help us. """," Evropa nám pomůže. """
"uttered","utter","pronesl","pronést","pf"," As soon as the widow had fled, the parrot straightened its shirt front and uttered the words which people had been trying unsuccessfully for years to make it say :"," Po vdovině útěku si papoušek upravil náprsenku a pronesl slova, která se z něho marně pokoušeli dostat lidé celých třicet let :"
"say","say","pronesl","pronést","pf"," As soon as the widow had fled, the parrot straightened its shirt front and uttered the words which people had been trying unsuccessfully for years to make it say :"," Po vdovině útěku si papoušek upravil náprsenku a pronesl slova, která se z něho marně pokoušeli dostat lidé celých třicet let :"
"trying","try","pokoušeli","pokoušet","impf"," As soon as the widow had fled, the parrot straightened its shirt front and uttered the words which people had been trying unsuccessfully for years to make it say :"," Po vdovině útěku si papoušek upravil náprsenku a pronesl slova, která se z něho marně pokoušeli dostat lidé celých třicet let :"
"waiting","wait","očekával","očekávat","impf"," At her house an agile old man was waiting for her."," A doma ji očekával neposedný stařeček."
"tell","tell","neříkejte","říkat","impf"," ' Do n't tell anyone you saw me, "" said Ippolit Matveyevich."," "" Stejně nikomu neříkejte, že jste mě viděl, "" řekl prosebně."
"said","say","neříkejte","říkat","impf"," ' Do n't tell anyone you saw me, "" said Ippolit Matveyevich."," "" Stejně nikomu neříkejte, že jste mě viděl, "" řekl prosebně."
"saw","see","viděl","vidět","impf"," ' Do n't tell anyone you saw me, "" said Ippolit Matveyevich."," "" Stejně nikomu neříkejte, že jste mě viděl, "" řekl prosebně."
"tell","tell","řekl","říci","pf"," ' Do n't tell anyone you saw me, "" said Ippolit Matveyevich."," "" Stejně nikomu neříkejte, že jste mě viděl, "" řekl prosebně."
"said","say","řekl","říci","pf"," ' Do n't tell anyone you saw me, "" said Ippolit Matveyevich."," "" Stejně nikomu neříkejte, že jste mě viděl, "" řekl prosebně."
"think","think","myslet","myslet","impf"," "" They might really think I 'm an emigre. """," "" Mohli by si doopravdy myslet, že jsem emigrant. """
"told","tell","povídal","povídat","impf"," "" But I 've told you a hundred times, I 'm not an emigre. """," "" Už jsem vám tisíckrát povídal, že nejsem emigrant. """
"come","come","Přijel","přijet","pf"," "" I 've come from N. on certain business. """," "" Přijel jsem z města N. v jisté záležitosti. """
"delay","delay","zdržet","zdržet","pf"," Ippolit Matveyevich assumed a dignified air, although the idea that Liza might delay their important search for the chair with the jewels was not a pleasant one."," Hypolit Vrabčinský se zatvářil důstojně, třebaže mu bylo nepříjemné, že je Líza může zdržet v důležité věci, v pátrání po briliantovém nábytku."
"said","say","řekl","říci","pf"," "" Well, let 's leave this room, "" said Ostap."," "" Tak půjdeme z tohohle sálu, "" řekl Ostap."
"looked","look","neprohlédla","prohlédnout","pf"," "" But I have n't looked at it yet."," "" Ale já jsem si ho ještě neprohlédla."
"seized","seize","chytila","chytit","pf"," Elena Stanislavovna seized her head and gave a horrified screech."," Helena Baurová se chytila za hlavu a vyděšeně vzkřikla."
"Come","come","Pojďte","jít","impf"," Come out at once. """," Pojďte sem, hned sem pojďte! """
"Come","come","pojďte","jít","impf"," Come out at once. """," Pojďte sem, hned sem pojďte! """
"suffering","suffer","Trpěl","trpět","impf"," He was suffering."," Trpěl."
"cried","cry","zvolal","zvolat","pf"," "" Well, of all people! "" cried Ostap in a friendly tone."," "" A hleďme, kdopak je to?! "" přátelsky zvolal Ostap."
"Hit","hit","Bijte","bít","impf"," "" Hit him, Comrade Bender! "" cried Ippolit Matveyevich, who was sitting on the ground recovering his breath."," "" Bijte ho, soudruhu Bendere! "" křičel ze země Vrabčinský, když opět popadl dech."
"cried","cry","křičel","křičet","impf"," "" Hit him, Comrade Bender! "" cried Ippolit Matveyevich, who was sitting on the ground recovering his breath."," "" Bijte ho, soudruhu Bendere! "" křičel ze země Vrabčinský, když opět popadl dech."
"Catch","catch","Chyťte","chytit","pf"," "" Catch him!"," "" Chyťte ho!"
"proposed","propose","navrhli","navrhnout","pf"," Representatives from the co-operatives and state-owned trading organizations proposed that until the arrival of food supplies, already on their way, the sale of comestibles should be restricted to a pound of sugar and five pounds of flour a head."," Představitelé družstevního a státního obchodu navrhli, aby se zatím, než dojde nové zboží, omezil prodej na libru cukru a pět liber mouky na osobu."
"restricted","restrict","omezil","omezit","pf"," Representatives from the co-operatives and state-owned trading organizations proposed that until the arrival of food supplies, already on their way, the sale of comestibles should be restricted to a pound of sugar and five pounds of flour a head."," Představitelé družstevního a státního obchodu navrhli, aby se zatím, než dojde nové zboží, omezil prodej na libru cukru a pět liber mouky na osobu."
