"uložit se","pf","[]"
"uklánět","impf","[]"
"uklonit","pf","[]"
"uklánět se","impf","[]"
"uklonit se","pf","[duck, bow]"
"uklidit se","pf","[]"
"uklízet","impf","[neaten, scavenging, straighten, tidy up, clean, tidy, tidy away]"
"uklidit","pf","[sweep, neaten, clear out, straighten, char, clear, settle, tidy up, clean up, clean, tidy, tidy away]"
"uklidňovat","impf","[still]"
"uklidnit","pf","[tranquillise, ease, set at ease, quiet down, settle, pacify, mollify, salve, allay, hush, reassure, assure, becalm, quiet, tranquillize, gentle, steady, calm down, moderate, console, still, quieten, tranquilize, mitigate, relax, quiesce, comfort, quell, assuage, pacifies, propitiate, calm, soothe, compose, appease, lull, placate, solace]"
"uklidňovat se","impf","[calm]"
"uklidnit se","pf","[compose oneself, compose, quiet down, subside, settle down, chill out]"
"ukončovat","impf","[]"
"ukončit","pf","[adjourn, prorogue, determine, break up, conclude, bring to an end, break off, quell, exit, discontinue, halt, staunch, cease, stop, end up, abate, lift, end, finish, quit, terminate, complete, close, wind up]"
"ukrádat","impf","[pilfer]"
"ukrást","pf","[filch, pinch, cabbage, thieve, rob, steal, nobble, bag, abstract, purloin, knock off, nick, snarf, hook, plunder, swipe, snitch, pilfer, poach, lift, sneak, walk off, pocket]"
"ukradnout","pf","[nick, steal, snaffle]"
"ukrádat si","impf","[]"
"ukrást si","pf","[]"
"ukradnout si","pf","[]"
"ukrývat","impf","[hide]"
"ukrýt","pf","[conceal, hide, cache, shelter, bury, concealment, secrete, dissemble]"
"ukrývat se","impf","[]"
"ukrýt se","pf","[hide, take cover]"
"ulehčovat se","impf","[]"
"ulehčit se","pf","[]"
"ulehčovat","impf","[]"
"ulehčit","pf","[unburden, facilitate, ease, make easier, lighten, relieve, disburden, alleviate, make easy]"
"ulevovat","impf","[]"
"ulevit","pf","[unburden, remit, palliate, relieve, disburden, alleviate, assuage]"
"ulevovat se","impf","[]"
"ulevit se","pf","[]"
"ulevovat si","impf","[]"
"ulevit si","pf","[]"
"ulovit","pf","[hunt down, snatch, catch]"
"umět","impf","[comprehend, can, apprehend, be, grasp, understand, know, be able, be able to, know how to]"
"umírat","impf","[pass away, die, expire, be dying]"
"umřít","pf","[bite the dust, pass away, die, perish, pass on, pass by, kick, kick in, expire, decease, depart, succumb, pop off]"
"umisťovat","impf","[seat, set, put]"
"umísťovat","impf","[arrange]"
"umístit","pf","[localize, set, locate, lay, pose, situate, bestow, emplace, mount, house, put, seat, allocate, post, plant, station, place, position, send, stow, base]"
"umisťovat se","impf","[]"
"umísťovat se","impf","[]"
"umístit se","pf","[]"
"umožňovat","impf","[make possible, enable, permit]"
"umožnit","pf","[allow, make possible, facilitate, provide, enable, allow for, permit]"
"umývat","impf","[wash up, wash]"
"umýt","pf","[wash off, sponge, wash, launder]"
"unášet","impf","[hijack, kidnap, drag, remove, take away, drift, carry away]"
"unést","pf","[ravish, enrapture, pirate, nobble, snatch, expropriate, hijack, take, rape, highjack, abduct, kidnap, bear, commandeer, skyjack]"
"unavovat","impf","[fatigue, weary, wear, jade, outwear, fag, tire]"
"unavit","pf","[fatigue, wear out, weary, fag out, tucker, wear, exhaust, jade, unnerve, harass, fag, tire]"
"unavovat se","impf","[get tired, be tired]"
"unavit se","pf","[fatigue, get tired, wear out, be tired, tire]"
"unikat","impf","[evade, bilk, flee, elude, escape, abscond]"
"uniknout","pf","[decamp, bilk, get away, flee, get around, elude, abscond, miss, break loose, slip, evade, absquatulate, avoid, bolt, escape, bust out, break away]"
"upadávat","impf","[]"
"upadnout","pf","[drop, fall over, backslide, descend, precipitate, fall off, come of, lapse, fall down, fall, drop down, sag, tumble, dump, fall asleep]"
"upéci","pf","[bake, roast]"
"upéct","pf","[bake, roast]"
"upéci se","pf","[]"
"upéct se","pf","[]"
"upevňovat","impf","[strengthen]"
"upevnit","pf","[stiffen, nail down, secure, solidify, fixate, harden, firm, make good, peg, bind, hitch, fix, strengthen, corroborate, attach, tighten, steady, fasten, set, consolidate, nail, mount, establish, confirm, stake, fortify, moor, anchor, plant, stabilize, rivet, ground]"
"upevňovat se","impf","[]"
"upevnit se","pf","[]"
"uplatňovat","impf","[drive home, assert, exercise]"
"uplatnit","pf","[turn to account, corrupt, exert, apply, bribe, bring to bear, buy, exercise, push]"
"uplatňovat se","impf","[assert oneself]"
"uplatnit se","pf","[fulfill, assert oneself]"
"uplést","pf","[knit]"
"uplývat","impf","[]"
"uplynout","pf","[elapse, go by, lapse, pass, expire, go past]"
"uposlechnout","pf","[obey, follow, listen]"
"upouštět","impf","[]"
"upustit","pf","[drop, desist, give up, cease, abandon, waive, relinquish, unhand]"
"upoutávat","impf","[]"
"upoutat","pf","[grip, attract, capture, absorb, confine, hold, captivate, tie down, engross, pull, fix, engage, enchain, catch]"
"upozorňovat","impf","[alert, point out, draw attention]"
"upozornit","pf","[call attention, call, warn, admonish, alert, point out, bring out, draw attention, notify]"
"upravovat","impf","[cover, dress, condition, trim, correct, edit, regulate, adjust, address provisions, finish, editing, alter]"
"upravit","pf","[dress, treat, attire, regulate, tailor, fix up, convert, customize, rearrange, fit, rectify, fix, trim, arrange, accommodate, organize, readjust, set up, alter, titivate, set, address, do up, shape, edit, amend, adapt, redact, control, modify, square, condition, redress, form, compose, adjust, revise, touch up, lift, adjust st, fine-tune, tidy]"
"upravovat se","impf","[]"
"upravit se","pf","[freshen up]"
"uprchat","impf","[]"
"uprchnout","pf","[decamp, fly, run away, skedaddle, absquatulate, flee, break out, bolt, escape, elude, abscond, elope]"
"upřesňovat","impf","[]"
"upřesnit","pf","[specify]"
"upříst","pf","[spin]"
"urážet","impf","[revile, barge, vilify, rail, affront, vituperate, offend, insult]"
"urazit","pf","[chip, upset, outrage, miff, injure, pique, offence, vilify, affront, offend, take offense, snub, hurt, insult]"
"urážet se","impf","[]"
"urazit se","pf","[bridle at, feel hurt, bridle up, be hurt, take offence, take umbrage]"
"určovat","impf","[marked, set, be, determine, shape, govern, characterise, its, mold, their, turn, establish, characterize, form, leave, by, appoint, formative, designate, mark, on, mould]"
"určit","pf","[set down, settle, make out, allot, fix, design, estimate, define, reserve, ordain, set apart, state, designate, pinpoint, set, address, determine, identify, nail, stipulate, will, specify, destine, establish, allocate, assess, provide, earmark, appoint, lay down, assign]"
"urychlovat","impf","[accelerate, speed]"
"urychlit","pf","[streamline, expedite, precipitate, dispatch, speed up, forward, hasten, quicken, rush, speed, step up, advance, spur, accelerate, force, hurry]"
"usazovat","impf","[precipitate, lodge]"
"usadit","pf","[seat, set, locate, install, imbed, plant, settle, deposit, position, domiciliate, establish, sit]"
"usazovat se","impf","[pool]"
"usadit se","pf","[seat, ensconce, settle, settle down]"
"usedat","impf","[]"
"usednout","pf","[take a seat, sit]"
"usilovat","impf","[strain, aim, reach, endeavor, effort, emulate, solicit, seek, make efforts, attempt, labour, aspire, strive, pursue, strive after, aim for, make an effort, endeavour, struggle, fight, take pains, strive for]"
"usínat","impf","[be falling asleep, fall asleep, drop off]"
"usnout","pf","[go to sleep, dope off, drift off, be falling asleep, get off, drift off to sleep, sleep, doze off, fall, flake out, go off, nod off, asleep, fall asleep, drop off]"
"uskutečňovat","impf","[accomplish, realise, achieve, carry through, fulfil, produce, realize]"
"uskutečnit","pf","[carry it off, actualize, achieve, actualise, carry through, externalize, carry into effect, execute, produce, accomplish, realise, substantiate, effect, carry out, implement, effectuate, place, fulfil, put into practice, realize]"
"uskutečňovat se","impf","[]"
"uskutečnit se","pf","[materialize, come to fruition, eventuate, become a reality]"
"uslyšet","pf","[hear]"
"usmívat se","impf","[grin, chuckle, simper, smile]"
"usmát se","pf","[grin, smile, give a smile]"
"usmrcovat","impf","[murder, slay, assassinate, kill, slaughter]"
"usmrtit","pf","[put to death, kill]"
"usnadňovat","impf","[facilitate, ease, alleviate]"
"usnadnit","pf","[make it easy, facilitate, ease, make easier, lighten, simplify, alleviate, make easy]"
"usnášet se","impf","[]"
"usnést se","pf","[resolve]"
"usuzovat","impf","[reason, conjecture, infer, deem, deduce, conclude, understand, judge, gather, assume]"
"usoudit","pf","[figure, infer, preconceive, estimate, decide]"
"uspět","pf","[get ahead, succeed]"
"uspokojovat","impf","[cater]"
"uspokojit","pf","[fulfill, satisfy, pleasure, gruntle, match, gratify, please, sate, supply, content, indulge, soothe, meet, accommodate, wreak, suit, appease, fulfil, tickle, calm down]"
"uspořádat","pf","[assort, swizzle, classify, dress, separate, regulate, settle, align, put in order, make up, arrange, organize, marshal, rank, class, order, edit, regularize, sort, establish, layout, stage, compose, dispose, tidy]"
"ustalovat","impf","[]"
"ustálit","pf","[stabilize, steady, solidify]"
"ustalovat se","impf","[]"
"ustálit se","pf","[harden, firm, set, fix, settle down]"
"ustanovit se","pf","[]"
"ustanovovat","impf","[]"
"ustanovit","pf","[set, determine, settle, specify, constitute, enact, establish, nominate, fix, appoint, name, create, institute, ordain, place, state, make, designate, assign]"
"ustát","pf","[withstand]"
"ustat","pf","[drop, desist, halt, cease, stop, stand still, subside, lift, finish, leave off, pause]"
"ustát se","pf","[]"
"ustavovat","impf","[constitute, institute]"
"ustavit","pf","[set, found, form, set up, constitute, institute, establish]"
"ústit","impf","[fall into, lead]"
"ustupovat","impf","[recede, retreat, back away, remit, retrograde, ebb away]"
"ustoupit","pf","[flinch, give way, defer, submit, back off, shrink, regress, quail, retreat, recede, budge, walk back, retire, yield, climb down, sag, relent, drop back, step aside, succumb, fall back, surrender, withdraw, backtrack]"
"usvědčovat","impf","[]"
"usvědčit","pf","[confute, convict]"
"ušetřit","pf","[lay aside, save, conserve, spare]"
"ušít","pf","[sew, tailor, make]"
"ušklebovat se","impf","[]"
"ušklibovat se","impf","[]"
"ušklíbat se","impf","[]"
"ušklíbnout se","pf","[]"
"uškodit","pf","[damage, harm, do harm, hurt, injure]"
"utajovat","impf","[bottle up]"
"utajit","pf","[conceal, withhold]"
"utápět","impf","[]"
"utopit","pf","[submerge, sink, drown]"
"utápět se","impf","[]"
"utopit se","pf","[drown]"
"utíkat","impf","[pass, bolt out, run away, scamper, scoot, flee, lam, run]"
"utéci","pf","[fly, turn tail, bolt out, run away, flee, beat a hasty retreat, run, levant, escape, abscond, elope]"
"utéct","pf","[run away, flee, run, escape]"
"utíkat se","impf","[]"
"utéci se","pf","[]"
"utéct se","pf","[]"
"utěšovat","impf","[console, soothe, comfort, solace]"
"utěšit","pf","[console, comfort, solace]"
"utěšovat se","impf","[]"
"utěšit se","pf","[]"
"utírat","impf","[wipe, swob, swab, wipe out, rub, wipe off]"
"utřít","pf","[wipe, mop up, dry, wipe dry, clean, rub off, rub out]"
"útočit","impf","[assault, charge, assail, invade, attack, tilt, raid]"
"utrácet","impf","[squander, expend, spend, consume, splurge]"
"utratit","pf","[drop, waste, expend, spend, outlay, use up, deal with, go through]"
"utrhávat se","impf","[]"
"utrhovat se","impf","[]"
"utrhnout se","pf","[cut loose]"
"utrhávat","impf","[]"
"utrhovat","impf","[]"
"utrhnout","pf","[tear, detach, blow off, pluck]"
"utrpět","pf","[incur, take, receive, suffer, get, have, sustain]"
"utvářet","impf","[marked, be, shape, characterise, mold, their, its, turn, nurture, characterize, form, leave, by, create, formative, mark, mould, on]"
"utvořit","pf","[form, constitute, create, fashion]"
"utvářit","pf","[]"
"utvářet se","impf","[]"
"utvořit se","pf","[]"
"utvářit se","pf","[]"
"uvádět","impf","[usher, feature, refer, introduce, name, show, cite, advert, state, present, mention]"
"uvést","pf","[precede, bring forward, release, show, induct, put, mention, initiate, usher, quote, innovate, bring out, state, inaugurate, adduce, give, instate, introduce, specify, launch, advert, walk in, install, refer, name, acquaint, cite, institute, present]"
"uvalovat","impf","[]"
"uvalit","pf","[charge, impose, put]"
"uvařit","pf","[prepare, cook up, fix, cook, ready, make, boil]"
"uvařit se","pf","[]"
"uváznout","pf","[jam, get stuck, lodge]"
"uvíznout","pf","[]"
"uvažovat","impf","[weigh, think, reason, study, cast about, cogitate, think over, count, turn over, muse, speculate, ponder, meditate, excogotate, ratiocinate, reflect, envisage, contemplate, ruminate, consider, wonder, mull, mull over, revolve]"
"uvážit","pf","[weigh, take, deal, premeditate, think over, consider]"
"uvědomovat","impf","[notify]"
"uvědomit","pf","[twig, notify, realize]"
"uvědomovat si","impf","[aware, be aware of, appreciate, realise, agnise, recognise, become aware of, agnize, recognize, realize]"
"uvědomit si","pf","[be aware of, recollect, realised, appreciate, realise, become aware of, perceive, realize]"
"uveřejňovat","impf","[]"
"uveřejnit","pf","[print, issue, publish]"
"uvěřit","pf","[believe]"
"uvězňovat","impf","[]"
"uvěznit","pf","[shut, arrest, sent to the Tower, gaol, mure, jail, confine, incarcerate, encase, apprehend, lag, imprison, clap, remand, detain, jug, immure, lock up]"
"uvidět","pf","[witness, see, distinguish, spot, sight, behold, catch sight of, remark, catch sight, perceive, notice]"
"uvítat","pf","[receive, greet, welcome, salute]"
"uvítat se","pf","[greet, say hello]"
"uvolňovat","impf","[sack, release, discharge, dismiss, fire, turn away, loosen]"
"uvolnit","pf","[ease, unbound, slacken, open up, release, deallocate, loosen, liberate, unbolt, let loose, unblock, undo, enable, slack, discharge, relinquish, vacate, unloosen, free, unstrap, unwinds, give way, unlock, relax, unshackle, relieve, clear, unscrew, unleash, unfreeze, unfasten, weaken, unstop, unloose, untie, disengage, unbind, unclench, unfix, loose, unpin, unclog, unjam, extricate, withdraw]"
"uvolňovat se","impf","[]"
"uvolnit se","pf","[unbend, decompress, relax, unwind]"
"uzavírat","impf","[]"
"uzavřít","pf","[close up, shut, liquidate, lock down, conclude, mure, seal, shut off, close down, encase, take out, end up, lock, summarize, plug, terminate, shut down, cordon off, close, lock up, enclose, immure]"
"uzavírat se","impf","[]"
